Year Quarter.no SMS.area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean Predator.weight Predator.size Predator.available.food Diri.p Diri.sum.p Diri.like multinom.like Prey.no  Prey.length.class Prey.length.mean Prey.weight  Prey.size Prey.number.obs Prey.number.prob Obj.N.contrib avail.prey.number.sum N.haul N.samples stomcon  stomcon.hat Residual L.N.bar Prey.avail Prey.avail.part Suit Stom.var obj.contrib stom.input stom.used.all stom.used.like stom.used.avail stom.type
1981 1 1 4 0 15 500 500 5 5 1.3894e+07 0 27.6955 -18.2693 0 22 9 115 0.00481 0.00481 0 0 0 0 50 50 0 0 0 5.76164e+07 0 373153 1.34647 0 0 0.00422971 1 0 1 1
1981 1 1 4 0 15 500 500 5 5 1.3894e+07 0.806973 27.6955 -18.2693 0 23 8 87 0.0019 0.0019 0 0 0 0 50 50 0.00474709 0.0291374 -0.0243903 2.64559e+07 404834 50967.8 1.01396 0.000985813 0 0.00051738 1 1 1 1
1981 1 1 4 0 15 500 500 5 5 1.3894e+07 0 27.6955 -18.2693 0 23 9 115 0.00481 0.00481 0 0 0 0 50 50 0 0 0 7.25563e+07 0 353866 1.01396 0 0 0.00422971 1 0 1 1
1981 1 1 4 0 15 500 500 5 5 1.3894e+07 4.15632 27.6955 -18.2693 0 25 7 56 0.00152 0.00152 0 0 0 0 50 50 0.0884995 0.150072 -0.0615728 2.37508e+07 2.0851e+06 272178 7.5393 0.00444497 0 0.010846 1 1 1 1
1981 1 1 4 0 15 500 500 5 5 1.3894e+07 0 27.6955 -18.2693 0 25 8 80 0.00467 0.00467 0 0 0 0 50 50 0 0 0 3.36248e+07 0 1.18388e+06 7.5393 0 0 0.0519358 1 0 1 1
1981 1 1 4 0 15 500 500 5 5 1.3894e+07 0 27.6955 -18.2693 0 25 9 100 0.00914 0.00914 0 0 0 0 50 50 0 0 0 9.12857e+06 0 629043 7.5393 0 0 0.0257178 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 89.4232 100 -22.7247 0 0 0 -1 -1 -1 0 0 0 0 50 50 0.843628 0.894232 -0.0506036 -1 1e+07 1e+07 1 0.000936447 0 0.843628 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 0.34217 100 -22.7247 0 16 9 110 0.01423 0.01423 0 0 0 0 50 50 0.0118152 0.0034217 0.00839353 373753 38264.2 38264.2 7.19454 3.37623e-05 0 0.0118152 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 0.596462 100 -22.7247 0 17 9 115 0.01249 0.01249 0 0 0 0 50 50 0.013008 0.00596462 0.00704336 1.51362e+06 66701 66701 3.5282 5.87034e-05 0 0.013008 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 0.531655 100 -22.7247 0 18 9 116 0.01264 0.01264 0 0 0 0 50 50 0.0132933 0.00531655 0.00797671 908364 59453.8 59453.8 5.17812 5.23592e-05 0 0.0132933 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 0.305142 100 -22.7247 0 21 10 163 0.04201 0.04201 0 0 0 0 50 50 0.00802266 0.00305142 0.00497123 2.25238e+06 34123.4 10207.5 0.107876 3.01199e-05 0 0.00151898 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 0 100 -22.7247 0 21 11 221 0.10787 0.10787 0 0 0 0 50 50 0 0 0 1.1357e+06 0 13215.7 0.107876 0 0 0.00454718 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 0 100 -22.7247 0 21 12 258 0.17257 0.17257 0 0 0 0 50 50 0 0 0 574780 0 10700.2 0.107876 0 0 0.0019565 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 2.98169 100 -22.7247 0 22 8 86 0.00186 0.00186 0 0 0 0 50 50 0.0443815 0.0298169 0.0145645 2.36927e+07 333436 45664.7 1.03622 0.000286415 0 0.00498833 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 0 100 -22.7247 0 22 9 115 0.00482 0.00482 0 0 0 0 50 50 0 0 0 5.76164e+07 0 287771 1.03622 0 0 0.0393931 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 2.76011 100 -22.7247 0 23 8 86 0.00186 0.00186 0 0 0 0 50 50 0.0443815 0.0276011 0.0167803 2.64559e+07 308657 38073 0.773715 0.000265736 0 0.00498833 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 0 100 -22.7247 0 23 9 115 0.00482 0.00482 0 0 0 0 50 50 0 0 0 7.25563e+07 0 270584 0.773715 0 0 0.0393931 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 1.53905 100 -22.7247 0 24 8 88 0.00714 0.00714 0 0 0 0 50 50 0.0132834 0.0153905 -0.00210713 6.91844e+06 172109 17104.7 0.346266 0.000150036 0 0.00148725 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 0 100 -22.7247 0 24 9 107 0.01305 0.01305 0 0 0 0 50 50 0 0 0 3.43022e+07 0 155004 0.346266 0 0 0.0117961 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 1.52052 100 -22.7247 0 25 7 56 0.00152 0.00152 0 0 0 0 50 50 0.00818614 0.0152052 -0.00701902 2.37508e+07 170036 22195.6 0.614816 0.000148257 0 0.00099591 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 0 100 -22.7247 0 25 8 80 0.00467 0.00467 0 0 0 0 50 50 0 0 0 3.36248e+07 0 96543.2 0.614816 0 0 0.00480893 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.11828e+07 0 100 -22.7247 0 25 9 100 0.00914 0.00914 0 0 0 0 50 50 0 0 0 9.12857e+06 0 51297.3 0.614816 0 0 0.0023813 1 0 1 1
1981 1 1 6 0 15 500 500 5 5 1.05724e+07 65.1836 68.9148 4.51769 0 0 0 -1 -1 -1 0 0 0 0 50 50 0.800027 0.945857 -0.14583 -1 1e+07 1e+07 1 0.000732483 0 0.800027 1 1 1 1
1981 1 1 6 0 15 500 500 5 5 1.05724e+07 3.73124 68.9148 4.51769 0 21 10 163 0.04236 0.04236 0 0 0 0 50 50 0.199973 0.0541428 0.14583 2.25238e+06 572421 161263 1.6902 0.000732483 0 0.0362543 1 1 1 1
1981 1 1 6 0 15 500 500 5 5 1.05724e+07 0 68.9148 4.51769 0 21 11 221 0.10772 0.10772 0 0 0 0 50 50 0 0 0 1.1357e+06 0 206774 1.6902 0 0 0.104134 1 0 1 1
1981 1 1 6 0 15 500 500 5 5 1.05724e+07 0 68.9148 4.51769 0 21 12 263 0.18213 0.18213 0 0 0 0 50 50 0 0 0 574780 0 176937 1.6902 0 0 0.0570486 1 0 1 1
1981 1 1 6 0 15 500 500 5 5 1.05724e+07 0 68.9148 4.51769 0 21 13 302 0.27808 0.27808 0 0 0 0 50 50 0 0 0 58395.3 0 27446.4 1.6902 0 0 0.00253609 1 0 1 1
1981 1 1 7 0 15 500 500 5 5 1.00243e+06 4.03605 40.4584 -4.51942 0 0 0 -1 -1 -1 0 0 0 0 50 50 0.10036 0.0997581 0.000601509 -1 100000 100000 1 0.00216618 0 0.10036 1 1 1 1
1981 1 1 7 0 15 500 500 5 5 1.00243e+06 4.25756 40.4584 -4.51942 0 21 8 87 0.00594 0.00594 0 0 0 0 50 50 0.187578 0.105233 0.0823449 272876 105488 4893.39 3.01897 0.00227117 0 0.0659573 1 1 1 1
1981 1 1 7 0 15 500 500 5 5 1.00243e+06 0 40.4584 -4.51942 0 21 9 100 0.00914 0.00914 0 0 0 0 50 50 0 0 0 3.64562e+06 0 100595 3.01897 0 0 0.121621 1 0 1 1
1981 1 1 7 0 15 500 500 5 5 1.00243e+06 15.8338 40.4584 -4.51942 0 22 8 86 0.00186 0.00186 0 0 0 0 50 50 0.356031 0.39136 -0.0353285 2.36927e+07 392309 42413.8 0.962454 0.00574545 0 0.0331149 1 1 1 1
1981 1 1 7 0 15 500 500 5 5 1.00243e+06 0 40.4584 -4.51942 0 22 9 115 0.00482 0.00482 0 0 0 0 50 50 0 0 0 5.76164e+07 0 267284 0.962454 0 0 0.26172 1 0 1 1
1981 1 1 7 0 15 500 500 5 5 1.00243e+06 0 40.4584 -4.51942 0 22 10 157 0.01243 0.01243 0 0 0 0 50 50 0 0 0 6.90533e+06 0 82610.6 0.962454 0 0 0.0611963 1 0 1 1
1981 1 1 7 0 15 500 500 5 5 1.00243e+06 16.331 40.4584 -4.51942 0 23 8 86 0.00186 0.00186 0 0 0 0 50 50 0.356031 0.403649 -0.047618 2.64559e+07 404628 35555.9 0.722563 0.00580622 0 0.0331149 1 1 1 1
1981 1 1 7 0 15 500 500 5 5 1.00243e+06 0 40.4584 -4.51942 0 23 9 115 0.00482 0.00482 0 0 0 0 50 50 0 0 0 7.25563e+07 0 252696 0.722563 0 0 0.26172 1 0 1 1
1981 1 1 7 0 15 500 500 5 5 1.00243e+06 0 40.4584 -4.51942 0 23 10 157 0.01243 0.01243 0 0 0 0 50 50 0 0 0 1.29574e+07 0 116377 0.722563 0 0 0.0611963 1 0 1 1
1981 1 1 8 0 15 500 500 5 5 481910 5.59844 26.9794 -6.3583 0 0 0 -1 -1 -1 0 0 0 0 50 50 0.180978 0.207508 -0.0265298 -1 100000 100000 1 0.00587747 0 0.180978 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 481910 0.847699 26.9794 -6.3583 0 17 9 131 0.01824 0.01824 0 0 0 0 50 50 0.0157343 0.0314202 -0.0156859 1.51362e+06 15141.7 1739.75 0.063015 0.00108769 0 0.0032236 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 481910 0 26.9794 -6.3583 0 17 10 166 0.03722 0.03722 0 0 0 0 50 50 0 0 0 2.27975e+06 0 5346.96 0.063015 0 0 0.0101435 1 0 1 1
1981 1 1 8 0 15 500 500 5 5 481910 0 26.9794 -6.3583 0 17 11 200 0.06302 0.06302 0 0 0 0 50 50 0 0 0 2.02835e+06 0 8055 0.063015 0 0 0.0023672 1 0 1 1
1981 1 1 8 0 15 500 500 5 5 481910 8.76797 26.9794 -6.3583 0 21 8 87 0.00594 0.00594 0 0 0 0 50 50 0.537726 0.324987 0.212739 272876 156615 7265.04 4.48216 0.00784042 0 0.189078 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 481910 0 26.9794 -6.3583 0 21 9 100 0.00914 0.00914 0 0 0 0 50 50 0 0 0 3.64562e+06 0 149350 4.48216 0 0 0.348648 1 0 1 1
1981 1 1 8 0 15 500 500 5 5 481910 0.391742 26.9794 -6.3583 0 22 8 70 0.00095 0.00095 0 0 0 0 50 50 0.0514259 0.01452 0.0369059 2.36927e+07 6997.35 6997.35 0.310882 0.000511418 0 0.0514259 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 481910 0.332495 26.9794 -6.3583 0 23 8 70 0.00095 0.00095 0 0 0 0 50 50 0.0514259 0.012324 0.0391019 2.64559e+07 5939.06 5939.06 0.236304 0.000435038 0 0.0514259 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 481910 0.765959 26.9794 -6.3583 0 24 8 88 0.00714 0.00714 0 0 0 0 50 50 0.0158187 0.0283905 -0.0125718 6.91844e+06 13681.7 1310.88 0.0265372 0.000985884 0 0.00162679 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 481910 0 26.9794 -6.3583 0 24 9 109 0.01359 0.01359 0 0 0 0 50 50 0 0 0 3.43022e+07 0 12370.8 0.0265372 0 0 0.0141919 1 0 1 1
1981 1 1 8 0 15 500 500 5 5 481910 10.2751 26.9794 -6.3583 0 25 7 56 0.00152 0.00152 0 0 0 0 50 50 0.146891 0.38085 -0.233959 2.37508e+07 183536 47902.2 1.32689 0.00842774 0 0.0723608 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 481910 0 26.9794 -6.3583 0 25 8 70 0.00304 0.00304 0 0 0 0 50 50 0 0 0 3.36248e+07 0 135634 1.32689 0 0 0.0745306 1 0 1 1
1981 1 1 16 0 10 150 168 0.0466826 0.0466826 1.05141e+06 20.2456 21.2864 -5.07935 0 0 0 -1 -1 -1 0 0 0 0 47 47 0.96836 0.951104 0.0172554 -1 1e+06 1e+06 1 0.0020867 0 0.96836 1 1 1 1
1981 1 1 16 0 10 150 168 0.0466826 0.0466826 1.05141e+06 0.065194 21.2864 -5.07935 0 23 8 86 0.00138 0.00138 0 0 0 0 47 47 0.00388103 0.00306271 0.000818322 2.64559e+07 3220.16 3220.16 0.0882014 0.000137004 0 0.00388103 1 1 1 1
1981 1 1 16 0 10 150 168 0.0466826 0.0466826 1.05141e+06 0.975622 21.2864 -5.07935 0 25 8 85 0.00418 0.00418 0 0 0 0 47 47 0.0277595 0.0458331 -0.0180737 3.36248e+07 48189.4 48189.4 0.342859 0.0019623 0 0.0277595 1 1 1 1
1981 1 1 16 0 11 200 218 0.0982716 0.0982716 1.10115e+06 28.3741 31.2441 -7.11669 0 0 0 -1 -1 -1 0 0 0 0 68 68 0.875683 0.908143 -0.0324605 -1 1e+06 1e+06 1 0.00258711 0 0.875683 1 1 1 1
1981 1 1 16 0 11 200 218 0.0982716 0.0982716 1.10115e+06 0.815882 31.2441 -7.11669 0 23 8 86 0.00138 0.00138 0 0 0 0 68 68 0.0117153 0.0261131 -0.0143979 2.64559e+07 28754.4 3220.16 0.0882014 0.000788709 0 0.00539907 1 1 1 1
1981 1 1 16 0 11 200 218 0.0982716 0.0982716 1.10115e+06 0 31.2441 -7.11669 0 23 9 120 0.00399 0.00399 0 0 0 0 68 68 0 0 0 7.25563e+07 0 25534.3 0.0882014 0 0 0.0063162 1 0 1 1
1981 1 1 16 0 11 200 218 0.0982716 0.0982716 1.10115e+06 0.293975 31.2441 -7.11669 0 24 8 87 0.0037 0.0037 0 0 0 0 68 68 0.0115012 0.00940895 0.00209222 6.91844e+06 10360.6 10360.6 0.404741 0.000289058 0 0.0115012 1 1 1 1
1981 1 1 16 0 11 200 218 0.0982716 0.0982716 1.10115e+06 1.76013 31.2441 -7.11669 0 25 7 53 0.0017 0.0017 0 0 0 0 68 68 0.101101 0.0563347 0.0447662 2.37508e+07 62032.8 13843.4 0.342859 0.00164871 0 0.030556 1 1 1 1
1981 1 1 16 0 11 200 218 0.0982716 0.0982716 1.10115e+06 0 31.2441 -7.11669 0 25 8 85 0.00418 0.00418 0 0 0 0 68 68 0 0 0 3.36248e+07 0 48189.4 0.342859 0 0 0.0705448 1 0 1 1
1981 1 1 16 0 12 250 270 0.181081 0.181081 1.1269e+06 30.6712 34.5634 -14.8547 0 0 0 -1 -1 -1 0 0 0 0 75 75 0.917053 0.887389 0.029664 -1 1e+06 1e+06 1 0.00280991 0 0.917053 1 1 1 1
1981 1 1 16 0 12 250 270 0.181081 0.181081 1.1269e+06 0.327128 34.5634 -14.8547 0 21 9 125 0.0126 0.0126 0 0 0 0 75 75 0.00461031 0.00946458 -0.00485427 3.64562e+06 10665.7 10665.7 0.232191 0.000263614 0 0.00461031 1 1 1 1
1981 1 1 16 0 12 250 270 0.181081 0.181081 1.1269e+06 0.202472 34.5634 -14.8547 0 22 8 83 0.00169 0.00169 0 0 0 0 75 75 0.00145224 0.005858 -0.00440576 2.36927e+07 6601.39 6601.39 0.164867 0.000163755 0 0.00145224 1 1 1 1
