Year Quarter.no SMS.area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean Predator.weight Predator.size Predator.available.food Diri.p Diri.sum.p Diri.like multinom.like Prey.no  Prey.length.class Prey.length.mean Prey.weight  Prey.size Prey.number.obs Prey.number.prob Obj.N.contrib avail.prey.number.sum N.haul N.samples stomcon  stomcon.hat Residual L.N.bar Prey.avail Prey.avail.part Suit Stom.var obj.contrib stom.input stom.used.all stom.used.like stom.used.avail stom.type
1974 1 1 1 1 7 350 372 0.447866 0.447866 3.72322e+006 0 0 0 0 3 6 104 0.00979 0.00979 0 0 0 0 15 15 0.109296 0.11546 -0.00616404 1.98098e+007 429884 429884 2.21661 0.102129 0 0.109296 0 1 1 1
1974 1 1 1 1 8 400 446 0.771834 0.771834 6.59715e+006 0 0 0 0 0 0 -1 -1 -1 0 0 0 0 51 51 0.107497 0.615864 -0.508368 -1 4.06295e+006 4.06295e+006 4.06295 0.236575 0 0.107497 0 1 1 1
1974 1 1 1 1 8 400 446 0.771834 0.771834 6.59715e+006 0 0 0 0 2 3 92 0.00677 0.00677 0 0 0 0 51 51 0.790201 0.154449 0.635752 189508 1.01892e+006 10414.1 8.11721 0.130594 0 0.235247 0 1 1 1
1974 1 1 1 1 8 400 446 0.771834 0.771834 6.59715e+006 0 0 0 0 2 4 109 0.01127 0.01127 0 0 0 0 51 51 1e-008 0 0 2.38874e+006 0 0 6.82077 0 0 1e-008 0 0 0 2
1974 1 1 1 1 8 400 446 0.771834 0.771834 6.59715e+006 0 0 0 0 2 5 129 0.01868 0.01868 0 0 0 0 51 51 1e-008 0 0 7.50722e+006 0 0 5.23558 0 0 1e-008 0 0 0 2
1974 1 1 1 1 8 400 446 0.771834 0.771834 6.59715e+006 0 0 0 0 2 6 149 0.02878 0.02878 0 0 0 0 51 51 0 0 0 9.02475e+006 0 1.00851e+006 3.88287 0 0 0.554954 0 0 1 1
1974 1 1 1 1 8 400 446 0.771834 0.771834 6.59715e+006 0 0 0 0 3 5 94 0.00723 0.00723 0 0 0 0 51 51 0.102302 0.229687 -0.127385 4.16385e+007 1.51528e+006 957073 3.17915 0.176931 0 0.0480893 0 1 1 1
1974 1 1 1 1 8 400 446 0.771834 0.771834 6.59715e+006 0 0 0 0 3 6 104 0.00979 0.00979 0 0 0 0 51 51 0 0 0 1.98098e+007 0 558207 2.87829 0 0 0.0542129 0 0 1 1
1974 1 1 1 1 9 500 538 1.35477 1.35477 1.49756e+007 0 0 0 0 0 0 -1 -1 -1 0 0 0 0 39 39 0.204242 0.352284 -0.148042 -1 5.27568e+006 5.27568e+006 5.27568 0.22818 0 0.203946 0 1 1 1
1974 1 1 1 1 9 500 538 1.35477 1.35477 1.49756e+007 0 0 0 0 2 3 92 0.00677 0.00677 0 0 0 0 39 39 0.761805 0.080972 0.680833 189508 1.21261e+006 11325.9 8.82789 0.0744155 0 0.0769092 0 1 1 1
1974 1 1 1 1 9 500 538 1.35477 1.35477 1.49756e+007 0 0 0 0 2 4 109 0.01127 0.01127 0 0 0 0 39 39 0 0 0 2.38874e+006 0 221326 8.22131 0 0 0.496596 0 0 1 1
1974 1 1 1 1 9 500 538 1.35477 1.35477 1.49756e+007 0 0 0 0 2 5 129 0.01868 0.01868 0 0 0 0 39 39 0 0 0 7.50722e+006 0 979956 6.98796 0 0 0.187198 0 0 1 1
1974 1 1 1 1 9 500 538 1.35477 1.35477 1.49756e+007 0 0 0 0 3 3 74 0.00353 0.00353 0 0 0 0 39 39 0.00065576 0 0 7.47965e+006 0 0 3.36413 0 0 0.00065576 0 0 0 1
1974 1 1 1 1 9 500 538 1.35477 1.35477 1.49756e+007 0 0 0 0 3 4 84 0.00516 0.00516 0 0 0 0 39 39 0.0339524 0.566744 -0.532792 3.43041e+007 8.48736e+006 622567 3.51715 0.245545 0 0.00122159 0 1 1 1
1974 1 1 1 1 9 500 538 1.35477 1.35477 1.49756e+007 0 0 0 0 3 5 94 0.00723 0.00723 0 0 0 0 39 39 0 0 0 4.16385e+007 0 1.05476e+006 3.50366 0 0 0.00400122 0 0 1 1
1974 1 1 1 1 9 500 538 1.35477 1.35477 1.49756e+007 0 0 0 0 3 6 104 0.00979 0.00979 0 0 0 0 39 39 0 0 0 1.98098e+007 0 653984 3.37214 0 0 0.00747555 0 0 1 1
1974 1 1 1 1 9 500 538 1.35477 1.35477 1.49756e+007 0 0 0 0 3 7 114 0.01289 0.01289 0 0 0 0 39 39 0 0 0 3.28127e+007 0 1.33886e+006 3.16548 0 0 0.0108459 0 0 1 1
1974 1 1 1 1 9 500 538 1.35477 1.35477 1.49756e+007 0 0 0 0 3 8 124 0.01659 0.01659 0 0 0 0 39 39 0 0 0 5.38512e+007 0 2.60568e+006 2.91661 0 0 0.00737629 0 0 1 1
1974 1 1 1 1 9 500 538 1.35477 1.35477 1.49756e+007 0 0 0 0 3 9 134 0.02093 0.02093 0 0 0 0 39 39 0 0 0 3.98619e+007 0 2.2115e+006 2.6507 0 0 0.00298267 0 0 1 1
1974 1 1 1 1 9 500 538 1.35477 1.35477 1.49756e+007 0 0 0 0 3 10 154 0.03177 0.03177 0 0 0 0 39 39 0.00079199 0 0 1.98379e+007 0 0 2.12658 0 0 0.00079199 0 0 0 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 0 0 -1 -1 -1 0 0 0 0 15 15 0.470302 0.197901 0.272401 -1 6.68954e+006 6.68954e+006 6.68954 0.158736 0 0.470201 0 1 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 2 2 77 0.00397 0.00397 0 0 0 0 15 15 0.467025 0.468887 -0.00186184 43692.8 1.58495e+007 1324.07 7.63329 0.249032 0 0.00188562 0 1 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 2 3 92 0.00677 0.00677 0 0 0 0 15 15 0 0 0 189508 0 11077.2 8.63406 0 0 0.00502989 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 2 4 109 0.01127 0.01127 0 0 0 0 15 15 0 0 0 2.38874e+006 0 237677 8.82865 0 0 0.0176816 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 2 5 129 0.01868 0.01868 0 0 0 0 15 15 0 0 0 7.50722e+006 0 1.15454e+006 8.23291 0 0 0.0392665 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 2 6 149 0.02878 0.02878 0 0 0 0 15 15 0 0 0 9.02475e+006 0 1.87314e+006 7.21181 0 0 0.0529145 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 2 7 169 0.04199 0.04199 0 0 0 0 15 15 0 0 0 8.63718e+006 0 2.20534e+006 6.08075 0 0 0.091783 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 2 8 189 0.05874 0.05874 0 0 0 0 15 15 0 0 0 9.33816e+006 0 2.74577e+006 5.00575 0 0 0.125906 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 2 9 209 0.07943 0.07943 0 0 0 0 15 15 0 0 0 8.67613e+006 0 2.79804e+006 4.06016 0 0 0.0656353 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 2 10 229 0.10448 0.10448 0 0 0 0 15 15 0 0 0 6.69786e+006 0 2.2836e+006 3.26326 0 0 0.0527859 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 2 11 249 0.13431 0.13431 0 0 0 0 15 15 0 0 0 4.0776e+006 0 1.42873e+006 2.60877 0 0 0.0129354 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 2 12 286 0.20352 0.20352 0 0 0 0 15 15 0 0 0 3.18306e+006 0 1.11029e+006 1.71389 0 0 0.00110069 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 3 2 64 0.00228 0.00228 0 0 0 0 15 15 0.00021577 0 0 426722 0 0 2.40158 0 0 0.00021577 0 0 0 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 3 3 74 0.00353 0.00353 0 0 0 0 15 15 0.0626728 0.333212 -0.270539 7.47965e+006 1.12634e+007 77093.2 2.91985 0.222182 0 0.00112252 0 1 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 3 4 84 0.00516 0.00516 0 0 0 0 15 15 0 0 0 3.43041e+007 0 579312 3.27278 0 0 0.00361364 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 3 5 94 0.00723 0.00723 0 0 0 0 15 15 0 0 0 4.16385e+007 0 1.04412e+006 3.4683 0 0 0.0044665 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 3 6 104 0.00979 0.00979 0 0 0 0 15 15 0 0 0 1.98098e+007 0 684395 3.52894 0 0 0.0129679 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 3 7 114 0.01289 0.01289 0 0 0 0 15 15 0 0 0 3.28127e+007 0 1.47362e+006 3.4841 0 0 0.0186846 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 3 8 124 0.01659 0.01659 0 0 0 0 15 15 0 0 0 5.38512e+007 0 3.00381e+006 3.36226 0 0 0.0154522 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 3 9 134 0.02093 0.02093 0 0 0 0 15 15 0 0 0 3.98619e+007 0 2.66042e+006 3.18876 0 0 0.00440065 0 0 1 1
1974 1 1 1 1 10 600 638 2.25934 2.25934 3.38024e+007 0 0 0 0 3 10 154 0.03177 0.03177 0 0 0 0 15 15 0 0 0 1.98379e+007 0 1.7406e+006 2.76176 0 0 0.00195125 0 0 1 1
1974 1 1 1 1 11 700 743 3.5685 3.5685 8.51491e+006 0 0 0 0 0 0 -1 -1 -1 0 0 0 0 10 10 0.384447 0.971343 -0.586897 -1 8.2709e+006 8.2709e+006 8.2709 0.0278355 0 0.384447 0 1 1 1
1974 1 1 1 1 11 700 743 3.5685 3.5685 8.51491e+006 0 0 0 0 2 3 92 0.00677 0.00677 0 0 0 0 10 10 0.615553 0.0286568 0.586897 189508 244010 10030.9 7.81853 0.0278355 0 0.10156 0 1 1 1
1974 1 1 1 1 11 700 743 3.5685 3.5685 8.51491e+006 0 0 0 0 2 4 109 0.01127 0.01127 0 0 0 0 10 10 0 0 0 2.38874e+006 0 233979 8.6913 0 0 0.513993 0 0 1 1
1974 2 1 1 1 3 150 178 0.0490658 0.0490658 549499 0 0 0 0 0 0 -1 -1 -1 0 0 0 0 22 22 1 1 0 -1 549499 549499 0.549499 0 0 1 0 1 1 1
1974 2 1 1 1 4 200 223 0.0964792 0.0964792 754716 0 0 0 0 0 0 -1 -1 -1 0 0 0 0 35 35 0.665112 0.996584 -0.331472 -1 752138 752138 0.752138 0.00340463 0 0.665112 0 1 1 1
1974 2 1 1 1 4 200 223 0.0964792 0.0964792 754716 0 0 0 0 2 4 109 0.01127 0.01127 0 0 0 0 35 35 0.334888 0.0034163 0.331472 505492 2578.34 2578.34 0.452586 0.00340463 0 0.334888 0 1 1 1
1974 2 1 1 1 5 250 271 0.173152 0.173152 2.13339e+006 0 0 0 0 0 0 -1 -1 -1 0 0 0 0 67 67 0.505077 0.462534 0.0425434 -1 986767 986767 0.986767 0.248596 0 0.504967 0 1 1 1
1974 2 1 1 1 5 250 271 0.173152 0.173152 2.13339e+006 0 0 0 0 2 2 77 0.00397 0.00397 0 0 0 0 67 67 0.376249 0.00228438 0.373964 5568.76 4873.49 42.3822 1.91706 0.00227917 0 0.060068 0 1 1 1
1974 2 1 1 1 5 250 271 0.173152 0.173152 2.13339e+006 0 0 0 0 2 3 92 0.00677 0.00677 0 0 0 0 67 67 1e-008 0 0 27385.5 0 0 1.32622 0 0 1e-008 0 0 0 2
1974 2 1 1 1 5 250 271 0.173152 0.173152 2.13339e+006 0 0 0 0 2 4 109 0.01127 0.01127 0 0 0 0 67 67 0 0 0 505492 0 4831.11 0.848025 0 0 0.316099 0 0 1 1
1974 2 1 1 1 5 250 271 0.173152 0.173152 2.13339e+006 0 0 0 0 3 2 64 0.00228 0.00228 0 0 0 0 67 67 0.00021819 0 0 54323.4 0 0 2.83669 0 0 0.00021819 0 0 0 1
1974 2 1 1 1 5 250 271 0.173152 0.173152 2.13339e+006 0 0 0 0 3 3 74 0.00353 0.00353 0 0 0 0 67 67 0.118674 0.535182 -0.416508 1.42229e+006 1.14175e+006 11576.2 2.3057 0.248762 0 0.00592417 0 1 1 1
1974 2 1 1 1 5 250 271 0.173152 0.173152 2.13339e+006 0 0 0 0 3 4 84 0.00516 0.00516 0 0 0 0 67 67 0 0 0 1.19063e+007 0 111920 1.82173 0 0 0.0283379 0 0 1 1
1974 2 1 1 1 5 250 271 0.173152 0.173152 2.13339e+006 0 0 0 0 3 5 94 0.00723 0.00723 0 0 0 0 67 67 0 0 0 3.21978e+007 0 329387 1.41496 0 0 0.043732 0 0 1 1
1974 2 1 1 1 5 250 271 0.173152 0.173152 2.13339e+006 0 0 0 0 3 6 104 0.00979 0.00979 0 0 0 0 67 67 0 0 0 3.2565e+007 0 347168 1.08894 0 0 0.0324398 0 0 1 1
1974 2 1 1 1 5 250 271 0.173152 0.173152 2.13339e+006 0 0 0 0 3 7 114 0.01289 0.01289 0 0 0 0 67 67 0 0 0 3.17684e+007 0 341702 0.834449 0 0 0.00821412 0 0 1 1
1974 2 1 1 1 6 300 319 0.282417 0.282417 4.25684e+006 0 0 0 0 0 0 -1 -1 -1 0 0 0 0 45 45 0.231834 0.290914 -0.0590801 -1 1.23837e+006 1.23837e+006 1.23837 0.206283 0 0.231347 0 1 1 1
1974 2 1 1 1 6 300 319 0.282417 0.282417 4.25684e+006 0 0 0 0 2 3 92 0.00677 0.00677 0 0 0 0 45 45 0.525394 0.0111598 0.514234 27385.5 47505.3 346.014 1.86631 0.0110352 0 0.345346 0 1 1 1
1974 2 1 1 1 6 300 319 0.282417 0.282417 4.25684e+006 0 0 0 0 2 4 109 0.01127 0.01127 0 0 0 0 45 45 1e-008 0 0 505492 0 0 1.305 0 0 1e-008 0 0 0 2
1974 2 1 1 1 6 300 319 0.282417 0.282417 4.25684e+006 0 0 0 0 2 5 129 0.01868 0.01868 0 0 0 0 45 45 0 0 0 3.02394e+006 0 47159.3 0.834868 0 0 0.178946 0 0 1 1
1974 2 1 1 1 6 300 319 0.282417 0.282417 4.25684e+006 0 0 0 0 3 2 64 0.00228 0.00228 0 0 0 0 45 45 0.00081947 0 0 54323.4 0 0 3.29806 0 0 0.00081947 0 0 0 1
1974 2 1 1 1 6 300 319 0.282417 0.282417 4.25684e+006 0 0 0 0 3 3 74 0.00353 0.00353 0 0 0 0 45 45 0.0008562 0 0 1.42229e+006 0 0 2.89437 0 0 0.0008562 0 0 0 1
1974 2 1 1 1 6 300 319 0.282417 0.282417 4.25684e+006 0 0 0 0 3 4 84 0.00516 0.00516 0 0 0 0 45 45 0.242772 0.697927 -0.455154 1.19063e+007 2.97096e+006 150171 2.44434 0.210825 0 0.0229961 0 1 1 1
1974 2 1 1 1 6 300 319 0.282417 0.282417 4.25684e+006 0 0 0 0 3 5 94 0.00723 0.00723 0 0 0 0 45 45 0 0 0 3.21978e+007 0 468905 2.01428 0 0 0.070295 0 0 1 1
1974 2 1 1 1 6 300 319 0.282417 0.282417 4.25684e+006 0 0 0 0 3 6 104 0.00979 0.00979 0 0 0 0 45 45 0 0 0 3.2565e+007 0 521211 1.63486 0 0 0.0712571 0 0 1 1
1974 2 1 1 1 6 300 319 0.282417 0.282417 4.25684e+006 0 0 0 0 3 7 114 0.01289 0.01289 0 0 0 0 45 45 0 0 0 3.17684e+007 0 538371 1.31472 0 0 0.0522733 0 0 1 1
1974 2 1 1 1 6 300 319 0.282417 0.282417 4.25684e+006 0 0 0 0 3 8 124 0.01659 0.01659 0 0 0 0 45 45 0 0 0 4.13834e+007 0 721640 1.05111 0 0 0.0174074 0 0 1 1
