Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed prop.in propmat BIO SSB Lsea ration
1976 1 2 1 0.025 0.136058 0.0774 0.00394534 0.165003 2.37073e+007 2.18547e+007 86224.3 87193.1 0.013445 0.012 1046.32 1046.32 1 1 0 318745 0 132 0 
1976 1 2 2 0.025 0.0777516 0.0716 0.0207032 0.123455 7.568e+006 7.1195e+006 147397 51845.4 0.03 0.03 1555.36 1555.36 1 1 0.7 227040 158928 170 0 
1976 1 2 3 0.025 0.051363 0.0654 0.0267161 0.103079 6.35137e+006 6.03499e+006 161231 146550 0.048 0.048 7034.42 7034.42 1 1 0.9 304866 274379 198 0 
1976 1 2 4 0.025 0.0424384 0.0606 0.0294659 0.0969044 6.03765e+006 5.75434e+006 169557 209488 0.06 0.06 12569.3 12569.3 1 1 1 362259 362259 213 0 
1976 1 2 5 0.025 0.0394977 0.0573 0.036262 0.10076 3.497e+006 3.3266e+006 120629 114854 0.065 0.065 7465.51 7465.51 1 1 1 227305 227305 218 0 
1976 1 2 6 0.025 0.0389526 0.0587 0.036262 0.100215 3.47547e+006 3.307e+006 119919 113602 0.066 0.066 7497.7 7497.7 1 1 1 229381 229381 219 0 
1976 1 2 7 0.025 0.0343187 0.0558 0.036262 0.0955808 1.47982e+006 1.4113e+006 51176.5 64190.9 0.072 0.072 4621.74 4621.74 1 1 1 106547 106547 225 0 
1976 1 2 8 0.025 0.0250788 0.0518 0.036262 0.0863408 2.76773e+006 2.65161e+006 96152.7 119412 0.09997 0.09997 11937.6 11937.6 1 1 1 276690 276690 250 0 
1976 2 2 1 0.025 0.0578654 0.0774 0.00850303 0.0913684 2.01012e+007 1.92102e+007 163345 117149 0.02 0.008 937.191 937.191 1 1 0 402024 0 150 0 
1976 2 2 2 0.025 0.0371437 0.0716 0.0753079 0.137452 6.68907e+006 6.24972e+006 470653 346404 0.035 0.035 12124.1 12124.1 1 1 0.7 234117 163882 179 0 
1976 2 2 3 0.025 0.0297682 0.0654 0.119283 0.174051 5.72929e+006 5.25841e+006 627237 487038 0.047 0.047 22890.8 22890.8 1 1 0.9 269277 242349 197 0 
1976 2 2 4 0.025 0.0266013 0.0606 0.13156 0.183162 5.48003e+006 5.00745e+006 658783 536596 0.054 0.054 28976.2 28976.2 1 1 1 295922 295922 206 0 
1976 2 2 5 0.025 0.0246914 0.0573 0.161904 0.211595 3.16182e+006 2.8497e+006 461377 384737 0.059 0.059 22699.5 22699.5 1 1 1 186547 186547 211 0 
1976 2 2 6 0.025 0.0278799 0.0587 0.161904 0.214784 3.14406e+006 2.82935e+006 458082 460091 0.051 0.051 23464.6 23464.6 1 1 1 160347 160347 202 0 
1976 2 2 7 0.025 0.0254248 0.0558 0.161904 0.212329 1.34493e+006 1.21173e+006 196184 183352 0.057 0.057 10451 10451 1 1 1 76660.7 76660.7 209 0 
1976 2 2 8 0.025 0.0186279 0.0518 0.161904 0.205532 2.53878e+006 2.29488e+006 371549 414316 0.07768 0.07768 32184 32184 1 1 1 197213 197213 231 0 
1976 3 2 0 0.025 0.139521 0.05 0 0.164521 2.4191e+007 2.23058e+007 0 464.713 0.009585 0.011 5.11184 5.11184 1 1 0 231871 0 118 0 
1976 3 2 1 0.025 0.0561815 0.0774 0.0139228 0.0951043 1.8346e+007 1.75006e+007 243658 180030 0.035 0.041 7381.25 7381.25 1 1 0 642110 0 179 0 
1976 3 2 2 0.025 0.0426017 0.0716 0.0334041 0.101006 5.83004e+006 5.54527e+006 185235 189977 0.045 0.045 8548.95 8548.95 1 1 0.7 262352 183646 194 0 
1976 3 2 3 0.025 0.0397826 0.0654 0.0601716 0.124954 4.81406e+006 4.52544e+006 272303 334165 0.049 0.049 16374.1 16374.1 1 1 0.9 235889 212300 199 0 
1976 3 2 4 0.025 0.0378826 0.0606 0.0663651 0.129248 4.56286e+006 4.28029e+006 284062 310300 0.052 0.052 16135.6 16135.6 1 1 1 237269 237269 203 0 
1976 3 2 5 0.025 0.0321336 0.0573 0.0816717 0.138805 2.55883e+006 2.38918e+006 195129 258221 0.063 0.063 16267.9 16267.9 1 1 1 161207 161207 216 0 
1976 3 2 6 0.025 0.0286241 0.0587 0.0816717 0.135296 2.53637e+006 2.37227e+006 193747 255841 0.068 0.068 17397.2 17397.2 1 1 1 172473 172473 221 0 
1976 3 2 7 0.025 0.0286241 0.0558 0.0816717 0.135296 1.08764e+006 1.01727e+006 83082.3 127977 0.068 0.068 8702.41 8702.41 1 1 1 73959.5 73959.5 221 0 
1976 3 2 8 0.025 0.0211708 0.0518 0.0816717 0.127842 2.06711e+006 1.94044e+006 158479 219385 0.09432 0.09432 20692.4 20692.4 1 1 1 194970 194970 246 0 
1976 4 2 0 0.025 0.128131 0.05 0 0.153131 2.05212e+007 1.90272e+007 0 8253.45 0.010213 0.01 82.5345 82.5345 1 1 0 209583 0 121 0 
1976 4 2 1 0.025 0.0614462 0.0774 0.0295406 0.115987 1.66816e+007 1.57505e+007 465279 390692 0.030328 0.031 12111.5 12111.5 1 1 0 505920 0 171 0 
1976 4 2 2 0.025 0.0458262 0.0716 0.0465337 0.11736 5.26993e+006 4.97244e+006 231386 264061 0.04 0.04 10562.4 10562.4 1 1 0.7 210797 147558 187 0 
1976 4 2 3 0.025 0.0372101 0.0654 0.0487303 0.11094 4.24859e+006 4.0214e+006 195964 302628 0.052 0.052 15736.7 15736.7 1 1 0.9 220927 198834 203 0 
1976 4 2 4 0.025 0.0334421 0.0606 0.0537461 0.112188 4.00964e+006 3.7929e+006 203854 185194 0.059 0.059 10926.4 10926.4 1 1 1 236569 236569 211 0 
1976 4 2 5 0.025 0.0324898 0.0573 0.0661422 0.123632 2.2272e+006 2.09503e+006 138570 128604 0.061 0.061 7844.83 7844.83 1 1 1 135859 135859 214 0 
1976 4 2 6 0.025 0.0329598 0.0587 0.0661422 0.124102 2.21541e+006 2.08346e+006 137804 127333 0.06 0.06 7639.97 7639.97 1 1 1 132925 132925 213 0 
1976 4 2 7 0.025 0.0278774 0.0558 0.0661422 0.11902 950007 895650 59240.2 49055.8 0.068 0.068 3335.79 3335.79 1 1 1 64600.5 64600.5 221 0 
1976 4 2 8 0.025 0.021694 0.0518 0.0661422 0.112836 1.81904e+006 1.72017e+006 113776 85297.7 0.08976 0.08976 7656.32 7656.32 1 1 1 163277 163277 242 0 
1977 1 2 1 0.025 0.147795 0.083 0.00275655 0.175551 1.76076e+007 1.61487e+007 44514.5 27855.5 0.013366 0.012 334.266 334.266 1 1 0 235343 0 132 0 
1977 1 2 2 0.025 0.0777327 0.075 0.014465 0.117198 1.48548e+007 1.40173e+007 202760 183310 0.03 0.03 5499.29 5499.29 1 1 0.7 445643 311950 170 0 
1977 1 2 3 0.025 0.0499318 0.067 0.0186661 0.0935979 4.68637e+006 4.47373e+006 83507 134771 0.048 0.048 6468.99 6468.99 1 1 0.9 224946 202451 198 0 
1977 1 2 4 0.025 0.0413699 0.0616 0.0205874 0.0869572 3.80245e+006 3.64182e+006 74975.4 91809.7 0.06 0.06 5508.58 5508.58 1 1 1 228147 228147 213 0 
1977 1 2 5 0.025 0.0385492 0.0594 0.0253357 0.0888849 3.58412e+006 3.42945e+006 86887.4 104549 0.065 0.065 6795.67 6795.67 1 1 1 232968 232968 218 0 
1977 1 2 6 0.025 0.0380263 0.0616 0.0253357 0.088362 1.96819e+006 1.88374e+006 47725.8 35866.2 0.066 0.066 2367.17 2367.17 1 1 1 129901 129901 219 0 
1977 1 2 7 0.025 0.0330263 0.058 0.0253357 0.083362 1.95685e+006 1.8775e+006 47567.8 34069.4 0.072 0.072 2453 2453 1 1 1 140893 140893 225 0 
1977 1 2 8 0.025 0.0241766 0.0532 0.0253357 0.0745123 2.46835e+006 2.37863e+006 60264.3 49075.9 0.10081 0.10081 4947.34 4947.34 1 1 1 248835 248835 251 0 
1977 2 2 1 0.025 0.0653154 0.083 0.00594093 0.0962563 1.47726e+007 1.40839e+007 83671.7 42520.2 0.02 0.008 340.162 340.162 1 1 0 295453 0 150 0 
1977 2 2 2 0.025 0.0384224 0.075 0.0526163 0.116039 1.3212e+007 1.24742e+007 656348 474425 0.035 0.035 16604.9 16604.9 1 1 0.7 462419 323693 179 0 
1977 2 2 3 0.025 0.0307231 0.067 0.0833408 0.139064 4.26763e+006 3.98419e+006 332045 418091 0.047 0.047 19650.3 19650.3 1 1 0.9 200579 180521 197 0 
1977 2 2 4 0.025 0.0274404 0.0616 0.091919 0.144359 3.48577e+006 3.24585e+006 298355 280793 0.054 0.054 15162.8 15162.8 1 1 1 188232 188232 206 0 
1977 2 2 5 0.025 0.0254667 0.0594 0.113119 0.163586 3.2793e+006 3.02512e+006 342200 339019 0.059 0.059 20002.1 20002.1 1 1 1 193478 193478 211 0 
1977 2 2 6 0.025 0.0287643 0.0616 0.113119 0.166884 1.80174e+006 1.65942e+006 187713 205083 0.051 0.051 10459.2 10459.2 1 1 1 91888.7 91888.7 202 0 
1977 2 2 7 0.025 0.0262241 0.058 0.113119 0.164344 1.80034e+006 1.66018e+006 187799 192171 0.057 0.057 10953.8 10953.8 1 1 1 102619 102619 209 0 
1977 2 2 8 0.025 0.018955 0.0532 0.113119 0.157074 2.29112e+006 2.12024e+006 239840 264044 0.07755 0.07755 20476.6 20476.6 1 1 1 177676 177676 231 0 
1977 3 2 0 0.025 0.205837 0.05 0 0.230837 3.49971e+007 3.12515e+007 0 30509.4 0.009234 0.011 335.604 335.604 1 1 0 323163 0 117 0 
1977 3 2 1 0.025 0.0672362 0.083 0.00972764 0.101964 1.3417e+007 1.27556e+007 124082 246868 0.035 0.041 10121.6 10121.6 1 1 0 469594 0 179 0 
1977 3 2 2 0.025 0.0467709 0.075 0.0233389 0.0951098 1.17645e+007 1.12223e+007 261917 323278 0.045 0.045 14547.5 14547.5 1 1 0.7 529401 370581 194 0 
1977 3 2 3 0.025 0.0435885 0.067 0.0420409 0.110629 3.71358e+006 3.51553e+006 147796 160819 0.049 0.049 7880.15 7880.15 1 1 0.9 181965 163769 199 0 
1977 3 2 4 0.025 0.0414522 0.0616 0.0463682 0.11282 3.0172e+006 2.85322e+006 132299 91494.8 0.052 0.052 4757.73 4757.73 1 1 1 156894 156894 203 0 
1977 3 2 5 0.025 0.0350301 0.0594 0.0570626 0.117093 2.78443e+006 2.62759e+006 149937 119185 0.063 0.063 7508.66 7508.66 1 1 1 175419 175419 216 0 
1977 3 2 6 0.025 0.0303156 0.0616 0.0570626 0.112378 1.52481e+006 1.44225e+006 82298.7 60220.2 0.068 0.068 4094.98 4094.98 1 1 1 103687 103687 221 0 
1977 3 2 7 0.025 0.0303156 0.058 0.0570626 0.112378 1.5275e+006 1.44479e+006 82443.7 71700.7 0.068 0.068 4875.64 4875.64 1 1 1 103870 103870 221 0 
1977 3 2 8 0.025 0.0227333 0.0532 0.0570626 0.104796 1.95808e+006 1.85897e+006 106078 145051 0.09308 0.09308 13501.4 13501.4 1 1 1 182258 182258 245 0 
1977 4 2 0 0.025 0.198312 0.05 0 0.223312 2.77831e+007 2.48996e+007 0 2794.11 0.010151 0.01 27.9411 27.9411 1 1 0 282026 0 121 0 
1977 4 2 1 0.025 0.0848673 0.083 0.0206395 0.130507 1.21164e+007 1.1359e+007 234445 235215 0.029397 0.031 7291.65 7291.65 1 1 0 356185 0 169 0 
1977 4 2 2 0.025 0.0566201 0.075 0.0325123 0.114132 1.06971e+007 1.01092e+007 328675 324193 0.04 0.04 12967.7 12967.7 1 1 0.7 427885 299519 187 0 
1977 4 2 3 0.025 0.0454029 0.067 0.034047 0.10445 3.32466e+006 3.15692e+006 107484 131468 0.052 0.052 6836.36 6836.36 1 1 0.9 172882 155594 203 0 
1977 4 2 4 0.025 0.0405821 0.0616 0.0375515 0.103134 2.6953e+006 2.56097e+006 96168.1 88092.1 0.059 0.059 5197.43 5197.43 1 1 1 159023 159023 211 0 
1977 4 2 5 0.025 0.0393718 0.0594 0.0462124 0.110584 2.47676e+006 2.34472e+006 108355 113091 0.061 0.061 6898.57 6898.57 1 1 1 151082 151082 214 0 
1977 4 2 6 0.025 0.0399686 0.0616 0.0462124 0.111181 1.36273e+006 1.28971e+006 59600.5 59453.6 0.06 0.06 3567.22 3567.22 1 1 1 81763.8 81763.8 213 0 
1977 4 2 7 0.025 0.0322765 0.058 0.0462124 0.103489 1.36513e+006 1.29687e+006 59931.5 60709.2 0.068 0.068 4128.23 4128.23 1 1 1 92829 92829 221 0 
1977 4 2 8 0.025 0.0252612 0.0532 0.0462124 0.0964736 1.76327e+006 1.68088e+006 77677.7 89122.4 0.08889 0.08889 7922.09 7922.09 1 1 1 156737 156737 241 0 
1978 1 2 1 0.025 0.238953 0.1051 0.0019855 0.265938 2.22228e+007 1.95132e+007 38743.6 47201.9 0.013263 0.019 896.837 896.837 1 1 0 294740 0 131 0 
1978 1 2 2 0.025 0.107753 0.0726 0.0104189 0.143172 1.06339e+007 9.90776e+006 103228 202003 0.033 0.033 6666.11 6666.11 1 1 0.7 350920 245644 176 0 
1978 1 2 3 0.025 0.0688019 0.0726 0.0134449 0.107247 9.54332e+006 9.04939e+006 121668 178342 0.048 0.048 8560.44 8560.44 1 1 0.9 458079 412271 198 0 
1978 1 2 4 0.025 0.056083 0.0628 0.0148288 0.0959118 2.99492e+006 2.85578e+006 42347.7 74828.6 0.06 0.06 4489.72 4489.72 1 1 1 179695 179695 213 0 
1978 1 2 5 0.025 0.0426033 0.062 0.0182489 0.0858522 2.43118e+006 2.32974e+006 42515.3 56984.6 0.071 0.071 4045.9 4045.9 1 1 1 172614 172614 224 0 
1978 1 2 6 0.025 0.0415279 0.0596 0.0182489 0.0847768 2.21747e+006 2.12607e+006 38798.6 45175.2 0.073 0.073 3297.79 3297.79 1 1 1 161875 161875 226 0 
1978 1 2 7 0.025 0.0381168 0.055 0.0182489 0.0813657 1.21934e+006 1.17105e+006 21370.5 27135.7 0.08 0.08 2170.86 2170.86 1 1 1 97547.2 97547.2 233 0 
1978 1 2 8 0.025 0.0335408 0.055 0.0182489 0.0767897 2.83203e+006 2.72602e+006 49747 48425.5 0.09133 0.09133 4422.7 4422.7 1 1 1 258649 258649 243 0 
1978 2 2 1 0.025 0.115565 0.1051 0.00427917 0.144845 1.70334e+007 1.58573e+007 67856.1 87969.6 0.02 0.007 615.787 615.787 1 1 0 340669 0 150 0 
1978 2 2 2 0.025 0.052438 0.0726 0.0378989 0.115337 9.21543e+006 8.70384e+006 329866 555119 0.045 0.045 24980.4 24980.4 1 1 0.7 414694 290286 194 0 
1978 2 2 3 0.025 0.0504849 0.0726 0.0600293 0.135514 8.5728e+006 8.01731e+006 481273 493471 0.047 0.047 23193.1 23193.1 1 1 0.9 402922 362630 197 0 
1978 2 2 4 0.025 0.0461388 0.0628 0.066208 0.137347 2.72101e+006 2.54242e+006 168329 219102 0.052 0.052 11393.3 11393.3 1 1 1 141493 141493 203 0 
1978 2 2 5 0.025 0.0438441 0.062 0.0814784 0.150323 2.23116e+006 2.07156e+006 168788 141884 0.055 0.055 7803.61 7803.61 1 1 1 122714 122714 207 0 
