Species.n Year Quarter Age N west consum size
7 2000 3 0 0 -1 0 -1
7 2000 3 1 544 5 15.084 500
7 2000 4 0 0 -1 0 -1
7 2000 4 1 78 5 14.95 500
7 2001 1 1 120 5 14.95 500
7 2001 2 1 615 5 15.084 500
7 2001 3 0 0 -1 0 -1
7 2001 3 1 556 5 15.084 500
7 2001 4 0 0 -1 0 -1
7 2001 4 1 80 5 14.95 500
7 2002 1 1 122 5 14.95 500
7 2002 2 1 627 5 15.084 500
7 2002 3 0 0 -1 0 -1
7 2002 3 1 568 5 15.084 500
7 2002 4 0 0 -1 0 -1
7 2002 4 1 82 5 14.95 500
7 2003 1 1 124 5 14.95 500
7 2003 2 1 640 5 15.084 500
7 2003 3 0 0 -1 0 -1
7 2003 3 1 580 5 15.084 500
7 2003 4 0 0 -1 0 -1
7 2003 4 1 84 5 14.95 500
7 2004 1 1 121 5 14.95 500
7 2004 2 1 618 5 15.084 500
7 2004 3 0 0 -1 0 -1
7 2004 3 1 560 5 15.084 500
7 2004 4 0 0 -1 0 -1
7 2004 4 1 81 5 14.95 500
7 2005 1 1 118 5 14.95 500
7 2005 2 1 595 5 15.084 500
7 2005 3 0 0 -1 0 -1
7 2005 3 1 539 5 15.084 500
7 2005 4 0 0 -1 0 -1
7 2005 4 1 78 5 14.95 500
7 2006 1 1 115 5 14.95 500
7 2006 2 1 573 5 15.084 500
7 2006 3 0 0 -1 0 -1
7 2006 3 1 519 5 15.084 500
7 2006 4 0 0 -1 0 -1
7 2006 4 1 75 5 14.95 500
7 2007 1 1 111 5 14.95 500
7 2007 2 1 550 5 15.084 500
7 2007 3 0 0 -1 0 -1
7 2007 3 1 499 5 15.084 500
7 2007 4 0 0 -1 0 -1
7 2007 4 1 72 5 14.95 500
7 2008 1 1 108 5 14.95 500
7 2008 2 1 528 5 15.084 500
7 2008 3 0 0 -1 0 -1
7 2008 3 1 479 5 15.084 500
7 2008 4 0 0 -1 0 -1
7 2008 4 1 69 5 14.95 500
7 2009 1 1 105 5 14.95 500
7 2009 2 1 506 5 15.084 500
7 2009 3 0 0 -1 0 -1
7 2009 3 1 458 5 15.084 500
7 2009 4 0 0 -1 0 -1
7 2009 4 1 66 5 14.95 500
7 2010 1 1 102 5 14.95 500
7 2010 2 1 483 5 15.084 500
7 2010 3 0 0 -1 0 -1
7 2010 3 1 438 5 15.084 500
7 2010 4 0 0 -1 0 -1
7 2010 4 1 63 5 14.95 500
7 2011 1 1 102 5 14.95 500
7 2011 2 1 483 5 15.084 500
7 2011 3 0 0 -1 0 -1
7 2011 3 1 438 5 15.084 500
7 2011 4 0 0 -1 0 -1
7 2011 4 1 63 5 14.95 500
7 2012 1 1 102 5 14.95 500
7 2012 2 1 483 5 15.084 500
7 2012 3 0 0 -1 0 -1
7 2012 3 1 438 5 15.084 500
7 2012 4 0 0 -1 0 -1
7 2012 4 1 63 5 14.95 500
7 2013 1 1 102 5 14.95 500
7 2013 2 1 483 5 15.084 500
7 2013 3 0 0 -1 0 -1
7 2013 3 1 438 5 15.084 500
7 2013 4 0 0 -1 0 -1
7 2013 4 1 63 5 14.95 500
7 2014 1 1 102 5 14.95 500
7 2014 2 1 483 5 15.084 500
7 2014 3 0 0 -1 0 -1
7 2014 3 1 438 5 15.084 500
7 2014 4 0 0 -1 0 -1
7 2014 4 1 63 5 14.95 500
7 2015 1 1 102 5 14.95 500
7 2015 2 1 483 5 15.084 500
7 2015 3 0 0 -1 0 -1
7 2015 3 1 438 5 15.084 500
7 2015 4 0 0 -1 0 -1
7 2015 4 1 63 5 14.95 500
7 2016 1 1 102 5 14.95 500
7 2016 2 1 483 5 15.084 500
7 2016 3 0 0 -1 0 -1
7 2016 3 1 438 5 15.084 500
7 2016 4 0 0 -1 0 -1
7 2016 4 1 63 5 14.95 500
7 2017 1 1 102 5 14.95 500
7 2017 2 1 483 5 15.084 500
7 2017 3 0 0 -1 0 -1
7 2017 3 1 438 5 15.084 500
7 2017 4 0 0 -1 0 -1
7 2017 4 1 63 5 14.95 500
7 2018 1 1 102 5 14.95 500
7 2018 2 1 483 5 15.084 500
7 2018 3 0 0 -1 0 -1
7 2018 3 1 438 5 15.084 500
7 2018 4 0 0 -1 0 -1
7 2018 4 1 63 5 14.95 500
7 2019 1 1 102 5 14.95 500
7 2019 2 1 483 5 15.084 500
7 2019 3 0 0 -1 0 -1
7 2019 3 1 438 5 15.084 500
7 2019 4 0 0 -1 0 -1
7 2019 4 1 63 5 14.95 500
8 1974 1 1 96 5 20.116 500
8 1974 2 1 129 5 20.916 500
8 1974 3 0 0 -1 0 -1
8 1974 3 1 243 5 21.159 500
8 1974 4 0 0 -1 0 -1
8 1974 4 1 136 5 20.116 500
8 1975 1 1 99 5 20.116 500
8 1975 2 1 130 5 20.916 500
8 1975 3 0 0 -1 0 -1
8 1975 3 1 243 5 21.159 500
8 1975 4 0 0 -1 0 -1
8 1975 4 1 135 5 20.116 500
8 1976 1 1 101 5 20.116 500
8 1976 2 1 131 5 20.916 500
8 1976 3 0 0 -1 0 -1
8 1976 3 1 243 5 21.159 500
8 1976 4 0 0 -1 0 -1
8 1976 4 1 134 5 20.116 500
8 1977 1 1 104 5 20.116 500
8 1977 2 1 132 5 20.916 500
8 1977 3 0 0 -1 0 -1
8 1977 3 1 242 5 21.159 500
8 1977 4 0 0 -1 0 -1
8 1977 4 1 133 5 20.116 500
8 1978 1 1 106 5 20.116 500
8 1978 2 1 133 5 20.916 500
8 1978 3 0 0 -1 0 -1
8 1978 3 1 242 5 21.159 500
8 1978 4 0 0 -1 0 -1
8 1978 4 1 132 5 20.116 500
8 1979 1 1 108 5 20.116 500
8 1979 2 1 134 5 20.916 500
8 1979 3 0 0 -1 0 -1
8 1979 3 1 241 5 21.159 500
8 1979 4 0 0 -1 0 -1
8 1979 4 1 131 5 20.116 500
8 1980 1 1 111 5 20.116 500
8 1980 2 1 135 5 20.916 500
8 1980 3 0 0 -1 0 -1
8 1980 3 1 241 5 21.159 500
8 1980 4 0 0 -1 0 -1
8 1980 4 1 131 5 20.116 500
8 1981 1 1 113 5 20.116 500
8 1981 2 1 136 5 20.916 500
8 1981 3 0 0 -1 0 -1
8 1981 3 1 241 5 21.159 500
8 1981 4 0 0 -1 0 -1
8 1981 4 1 130 5 20.116 500
8 1982 1 1 115 5 20.116 500
8 1982 2 1 138 5 20.916 500
8 1982 3 0 0 -1 0 -1
8 1982 3 1 240 5 21.159 500
8 1982 4 0 0 -1 0 -1
8 1982 4 1 129 5 20.116 500
8 1983 1 1 118 5 20.116 500
8 1983 2 1 139 5 20.916 500
8 1983 3 0 0 -1 0 -1
8 1983 3 1 240 5 21.159 500
8 1983 4 0 0 -1 0 -1
8 1983 4 1 128 5 20.116 500
8 1984 1 1 120 5 20.116 500
8 1984 2 1 140 5 20.916 500
8 1984 3 0 0 -1 0 -1
8 1984 3 1 239 5 21.159 500
8 1984 4 0 0 -1 0 -1
8 1984 4 1 127 5 20.116 500
8 1985 1 1 123 5 20.116 500
8 1985 2 1 141 5 20.916 500
8 1985 3 0 0 -1 0 -1
8 1985 3 1 239 5 21.159 500
8 1985 4 0 0 -1 0 -1
8 1985 4 1 126 5 20.116 500
8 1986 1 1 125 5 20.116 500
8 1986 2 1 142 5 20.916 500
8 1986 3 0 0 -1 0 -1
8 1986 3 1 239 5 21.159 500
8 1986 4 0 0 -1 0 -1
8 1986 4 1 125 5 20.116 500
8 1987 1 1 127 5 20.116 500
8 1987 2 1 143 5 20.916 500
8 1987 3 0 0 -1 0 -1
8 1987 3 1 238 5 21.159 500
8 1987 4 0 0 -1 0 -1
8 1987 4 1 125 5 20.116 500
8 1988 1 1 130 5 20.116 500
8 1988 2 1 144 5 20.916 500
8 1988 3 0 0 -1 0 -1
8 1988 3 1 238 5 21.159 500
8 1988 4 0 0 -1 0 -1
8 1988 4 1 124 5 20.116 500
8 1989 1 1 132 5 20.116 500
8 1989 2 1 145 5 20.916 500
8 1989 3 0 0 -1 0 -1
8 1989 3 1 238 5 21.159 500
8 1989 4 0 0 -1 0 -1
8 1989 4 1 123 5 20.116 500
8 1990 1 1 135 5 20.116 500
8 1990 2 1 146 5 20.916 500
8 1990 3 0 0 -1 0 -1
8 1990 3 1 237 5 21.159 500
8 1990 4 0 0 -1 0 -1
8 1990 4 1 122 5 20.116 500
8 1991 1 1 137 5 20.116 500
8 1991 2 1 147 5 20.916 500
8 1991 3 0 0 -1 0 -1
8 1991 3 1 237 5 21.159 500
8 1991 4 0 0 -1 0 -1
8 1991 4 1 121 5 20.116 500
8 1992 1 1 139 5 20.116 500
8 1992 2 1 148 5 20.916 500
8 1992 3 0 0 -1 0 -1
8 1992 3 1 236 5 21.159 500
8 1992 4 0 0 -1 0 -1
8 1992 4 1 120 5 20.116 500
8 1993 1 1 142 5 20.116 500
8 1993 2 1 150 5 20.916 500
8 1993 3 0 0 -1 0 -1
8 1993 3 1 236 5 21.159 500
8 1993 4 0 0 -1 0 -1
8 1993 4 1 119 5 20.116 500
8 1994 1 1 144 5 20.116 500
8 1994 2 1 151 5 20.916 500
8 1994 3 0 0 -1 0 -1
8 1994 3 1 236 5 21.159 500
8 1994 4 0 0 -1 0 -1
8 1994 4 1 119 5 20.116 500
8 1995 1 1 146 5 20.116 500
8 1995 2 1 152 5 20.916 500
8 1995 3 0 0 -1 0 -1
8 1995 3 1 235 5 21.159 500
8 1995 4 0 0 -1 0 -1
8 1995 4 1 118 5 20.116 500
8 1996 1 1 149 5 20.116 500
8 1996 2 1 153 5 20.916 500
8 1996 3 0 0 -1 0 -1
8 1996 3 1 235 5 21.159 500
8 1996 4 0 0 -1 0 -1
8 1996 4 1 117 5 20.116 500
8 1997 1 1 151 5 20.116 500
8 1997 2 1 154 5 20.916 500
8 1997 3 0 0 -1 0 -1
8 1997 3 1 234 5 21.159 500
8 1997 4 0 0 -1 0 -1
8 1997 4 1 116 5 20.116 500
8 1998 1 1 154 5 20.116 500
8 1998 2 1 155 5 20.916 500
8 1998 3 0 0 -1 0 -1
8 1998 3 1 234 5 21.159 500
8 1998 4 0 0 -1 0 -1
8 1998 4 1 115 5 20.116 500
8 1999 1 1 156 5 20.116 500
8 1999 2 1 156 5 20.916 500
8 1999 3 0 0 -1 0 -1
8 1999 3 1 234 5 21.159 500
8 1999 4 0 0 -1 0 -1
8 1999 4 1 114 5 20.116 500
8 2000 1 1 158 5 20.116 500
8 2000 2 1 157 5 20.916 500
8 2000 3 0 0 -1 0 -1
8 2000 3 1 233 5 21.159 500
8 2000 4 0 0 -1 0 -1
8 2000 4 1 113 5 20.116 500
8 2001 1 1 161 5 20.116 500
8 2001 2 1 158 5 20.916 500
8 2001 3 0 0 -1 0 -1
8 2001 3 1 233 5 21.159 500
8 2001 4 0 0 -1 0 -1
8 2001 4 1 112 5 20.116 500
8 2002 1 1 163 5 20.116 500
8 2002 2 1 159 5 20.916 500
8 2002 3 0 0 -1 0 -1
8 2002 3 1 233 5 21.159 500
8 2002 4 0 0 -1 0 -1
8 2002 4 1 112 5 20.116 500
8 2003 1 1 165 5 20.116 500
8 2003 2 1 160 5 20.916 500
8 2003 3 0 0 -1 0 -1
8 2003 3 1 232 5 21.159 500
8 2003 4 0 0 -1 0 -1
8 2003 4 1 111 5 20.116 500
8 2004 1 1 182 5 20.116 500
8 2004 2 1 167 5 20.916 500
8 2004 3 0 0 -1 0 -1
8 2004 3 1 244 5 21.159 500
8 2004 4 0 0 -1 0 -1
8 2004 4 1 122 5 20.116 500
8 2005 1 1 198 5 20.116 500
8 2005 2 1 174 5 20.916 500
8 2005 3 0 0 -1 0 -1
8 2005 3 1 255 5 21.159 500
8 2005 4 0 0 -1 0 -1
8 2005 4 1 133 5 20.116 500
8 2006 1 1 215 5 20.116 500
8 2006 2 1 181 5 20.916 500
8 2006 3 0 0 -1 0 -1
8 2006 3 1 267 5 21.159 500
8 2006 4 0 0 -1 0 -1
8 2006 4 1 144 5 20.116 500
8 2007 1 1 231 5 20.116 500
8 2007 2 1 188 5 20.916 500
8 2007 3 0 0 -1 0 -1
8 2007 3 1 278 5 21.159 500
8 2007 4 0 0 -1 0 -1
8 2007 4 1 155 5 20.116 500
8 2008 1 1 248 5 20.116 500
8 2008 2 1 195 5 20.916 500
8 2008 3 0 0 -1 0 -1
8 2008 3 1 290 5 21.159 500
8 2008 4 0 0 -1 0 -1
8 2008 4 1 167 5 20.116 500
8 2009 1 1 264 5 20.116 500
8 2009 2 1 202 5 20.916 500
8 2009 3 0 0 -1 0 -1
8 2009 3 1 302 5 21.159 500
8 2009 4 0 0 -1 0 -1
8 2009 4 1 178 5 20.116 500
8 2010 1 1 281 5 20.116 500
8 2010 2 1 209 5 20.916 500
8 2010 3 0 0 -1 0 -1
8 2010 3 1 313 5 21.159 500
8 2010 4 0 0 -1 0 -1
8 2010 4 1 189 5 20.116 500
8 2011 1 1 281 5 20.116 500
8 2011 2 1 209 5 20.916 500
8 2011 3 0 0 -1 0 -1
8 2011 3 1 313 5 21.159 500
8 2011 4 0 0 -1 0 -1
8 2011 4 1 189 5 20.116 500
8 2012 1 1 281 5 20.116 500
8 2012 2 1 209 5 20.916 500
8 2012 3 0 0 -1 0 -1
8 2012 3 1 313 5 21.159 500
8 2012 4 0 0 -1 0 -1
8 2012 4 1 189 5 20.116 500
8 2013 1 1 281 5 20.116 500
8 2013 2 1 209 5 20.916 500
8 2013 3 0 0 -1 0 -1
8 2013 3 1 313 5 21.159 500
8 2013 4 0 0 -1 0 -1
8 2013 4 1 189 5 20.116 500
8 2014 1 1 281 5 20.116 500
8 2014 2 1 209 5 20.916 500
8 2014 3 0 0 -1 0 -1
8 2014 3 1 313 5 21.159 500
8 2014 4 0 0 -1 0 -1
8 2014 4 1 189 5 20.116 500
8 2015 1 1 281 5 20.116 500
8 2015 2 1 209 5 20.916 500
8 2015 3 0 0 -1 0 -1
8 2015 3 1 313 5 21.159 500
8 2015 4 0 0 -1 0 -1
8 2015 4 1 189 5 20.116 500
8 2016 1 1 281 5 20.116 500
8 2016 2 1 209 5 20.916 500
8 2016 3 0 0 -1 0 -1
8 2016 3 1 313 5 21.159 500
8 2016 4 0 0 -1 0 -1
8 2016 4 1 189 5 20.116 500
8 2017 1 1 281 5 20.116 500
8 2017 2 1 209 5 20.916 500
8 2017 3 0 0 -1 0 -1
8 2017 3 1 313 5 21.159 500
8 2017 4 0 0 -1 0 -1
8 2017 4 1 189 5 20.116 500
8 2018 1 1 281 5 20.116 500
8 2018 2 1 209 5 20.916 500
8 2018 3 0 0 -1 0 -1
8 2018 3 1 313 5 21.159 500
8 2018 4 0 0 -1 0 -1
8 2018 4 1 189 5 20.116 500
8 2019 1 1 281 5 20.116 500
8 2019 2 1 209 5 20.916 500
8 2019 3 0 0 -1 0 -1
8 2019 3 1 313 5 21.159 500
8 2019 4 0 0 -1 0 -1
8 2019 4 1 189 5 20.116 500
9 1974 1 1 5892 0.030052 0.0290548 149
9 1974 1 2 13786 0.134943 0.0661736 254
9 1974 1 3 56352 0.584813 0.147811 410
9 1974 2 1 2518 0.030052 0.0313706 145
9 1974 2 2 7310 0.134943 0.0673337 258
9 1974 2 3 38743 0.584813 0.14194 412
9 1974 3 0 -1 -1 0 -1
9 1974 3 1 3714 0.030052 0.0466235 145
9 1974 3 2 11431 0.134943 0.0934059 254
9 1974 3 3 46754 0.584813 0.184083 392
9 1974 4 0 -1 -1 0 -1
9 1974 4 1 5149 0.030052 0.0525823 140
9 1974 4 2 12642 0.134943 0.128157 255
9 1974 4 3 66661 0.584813 0.30585 404
9 1975 1 1 5892 0.030052 0.0290548 149
9 1975 1 2 13786 0.134943 0.0661736 254
9 1975 1 3 56352 0.584813 0.147811 410
9 1975 2 1 2518 0.030052 0.0313706 145
9 1975 2 2 7310 0.134943 0.0673337 258
9 1975 2 3 38743 0.584813 0.14194 412
9 1975 3 0 -1 -1 0 -1
9 1975 3 1 3714 0.030052 0.0466235 145
9 1975 3 2 11431 0.134943 0.0934059 254
9 1975 3 3 46754 0.584813 0.184083 392
9 1975 4 0 -1 -1 0 -1
9 1975 4 1 5149 0.030052 0.0525823 140
9 1975 4 2 12642 0.134943 0.128157 255
9 1975 4 3 66661 0.584813 0.30585 404
9 1976 1 1 5892 0.030052 0.0290548 149
9 1976 1 2 13786 0.134943 0.0661736 254
9 1976 1 3 56352 0.584813 0.147811 410
9 1976 2 1 2518 0.030052 0.0313706 145
9 1976 2 2 7310 0.134943 0.0673337 258
9 1976 2 3 38743 0.584813 0.14194 412
9 1976 3 0 -1 -1 0 -1
9 1976 3 1 3714 0.030052 0.0466235 145
9 1976 3 2 11431 0.134943 0.0934059 254
9 1976 3 3 46754 0.584813 0.184083 392
9 1976 4 0 -1 -1 0 -1
9 1976 4 1 5149 0.030052 0.0525823 140
9 1976 4 2 12642 0.134943 0.128157 255
9 1976 4 3 66661 0.584813 0.30585 404
9 1977 1 1 5892 0.030052 0.0290548 149
9 1977 1 2 13786 0.134943 0.0661736 254
9 1977 1 3 56352 0.584813 0.147811 410
9 1977 2 1 2518 0.030052 0.0313706 145
9 1977 2 2 7310 0.134943 0.0673337 258
9 1977 2 3 38743 0.584813 0.14194 412
9 1977 3 0 -1 -1 0 -1
9 1977 3 1 3714 0.030052 0.0466235 145
9 1977 3 2 11431 0.134943 0.0934059 254
9 1977 3 3 46754 0.584813 0.184083 392
9 1977 4 0 -1 -1 0 -1
9 1977 4 1 5149 0.030052 0.0525823 140
9 1977 4 2 12642 0.134943 0.128157 255
9 1977 4 3 66661 0.584813 0.30585 404
9 1978 1 1 5892 0.030052 0.0290548 149
9 1978 1 2 13786 0.134943 0.0661736 254
9 1978 1 3 56352 0.584813 0.147811 410
9 1978 2 1 2518 0.030052 0.0313706 145
9 1978 2 2 7310 0.134943 0.0673337 258
9 1978 2 3 38743 0.584813 0.14194 412
9 1978 3 0 -1 -1 0 -1
9 1978 3 1 3714 0.030052 0.0466235 145
9 1978 3 2 11431 0.134943 0.0934059 254
9 1978 3 3 46754 0.584813 0.184083 392
9 1978 4 0 -1 -1 0 -1
9 1978 4 1 5149 0.030052 0.0525823 140
9 1978 4 2 12642 0.134943 0.128157 255
9 1978 4 3 66661 0.584813 0.30585 404
9 1979 1 1 5892 0.030052 0.0290548 149
9 1979 1 2 13786 0.134943 0.0661736 254
9 1979 1 3 56352 0.584813 0.147811 410
9 1979 2 1 2518 0.030052 0.0313706 145
9 1979 2 2 7310 0.134943 0.0673337 258
9 1979 2 3 38743 0.584813 0.14194 412
9 1979 3 0 -1 -1 0 -1
9 1979 3 1 3714 0.030052 0.0466235 145
9 1979 3 2 11431 0.134943 0.0934059 254
9 1979 3 3 46754 0.584813 0.184083 392
9 1979 4 0 -1 -1 0 -1
9 1979 4 1 5149 0.030052 0.0525823 140
9 1979 4 2 12642 0.134943 0.128157 255
9 1979 4 3 66661 0.584813 0.30585 404
9 1980 1 1 5892 0.030052 0.0290548 149
9 1980 1 2 13786 0.134943 0.0661736 254
9 1980 1 3 56352 0.584813 0.147811 410
9 1980 2 1 2518 0.030052 0.0313706 145
9 1980 2 2 7310 0.134943 0.0673337 258
9 1980 2 3 38743 0.584813 0.14194 412
9 1980 3 0 -1 -1 0 -1
9 1980 3 1 3714 0.030052 0.0466235 145
9 1980 3 2 11431 0.134943 0.0934059 254
9 1980 3 3 46754 0.584813 0.184083 392
9 1980 4 0 -1 -1 0 -1
9 1980 4 1 5149 0.030052 0.0525823 140
9 1980 4 2 12642 0.134943 0.128157 255
9 1980 4 3 66661 0.584813 0.30585 404
9 1981 1 1 5892 0.030052 0.0290548 149
9 1981 1 2 13786 0.134943 0.0661736 254
9 1981 1 3 56352 0.584813 0.147811 410
9 1981 2 1 2518 0.030052 0.0313706 145
9 1981 2 2 7310 0.134943 0.0673337 258
9 1981 2 3 38743 0.584813 0.14194 412
9 1981 3 0 -1 -1 0 -1
9 1981 3 1 3714 0.030052 0.0466235 145
9 1981 3 2 11431 0.134943 0.0934059 254
9 1981 3 3 46754 0.584813 0.184083 392
9 1981 4 0 -1 -1 0 -1
9 1981 4 1 5149 0.030052 0.0525823 140
9 1981 4 2 12642 0.134943 0.128157 255
9 1981 4 3 66661 0.584813 0.30585 404
9 1982 1 1 5892 0.030052 0.0290548 149
9 1982 1 2 13786 0.134943 0.0661736 254
9 1982 1 3 56352 0.584813 0.147811 410
9 1982 2 1 2518 0.030052 0.0313706 145
9 1982 2 2 7310 0.134943 0.0673337 258
9 1982 2 3 38743 0.584813 0.14194 412
9 1982 3 0 -1 -1 0 -1
9 1982 3 1 3714 0.030052 0.0466235 145
9 1982 3 2 11431 0.134943 0.0934059 254
9 1982 3 3 46754 0.584813 0.184083 392
9 1982 4 0 -1 -1 0 -1
9 1982 4 1 5149 0.030052 0.0525823 140
9 1982 4 2 12642 0.134943 0.128157 255
9 1982 4 3 66661 0.584813 0.30585 404
9 1983 1 1 3145 0.030052 0.0290548 149
9 1983 1 2 15974 0.134943 0.0661736 254
9 1983 1 3 104473 0.584813 0.147811 410
9 1983 2 1 1344 0.030052 0.0313706 145
9 1983 2 2 8470 0.134943 0.0673337 258
9 1983 2 3 71826 0.584813 0.14194 412
9 1983 3 0 -1 -1 0 -1
9 1983 3 1 1982 0.030052 0.0466235 145
9 1983 3 2 13245 0.134943 0.0934059 254
9 1983 3 3 86677 0.584813 0.184083 392
9 1983 4 0 -1 -1 0 -1
9 1983 4 1 2748 0.030052 0.0525823 140
9 1983 4 2 14648 0.134943 0.128157 255
9 1983 4 3 123583 0.584813 0.30585 404
9 1984 1 1 13623 0.030052 0.0290548 149
9 1984 1 2 20748 0.134943 0.0661736 254
9 1984 1 3 169510 0.584813 0.147811 410
9 1984 2 1 5821 0.030052 0.0313706 145
9 1984 2 2 11001 0.134943 0.0673337 258
9 1984 2 3 116540 0.584813 0.14194 412
9 1984 3 0 -1 -1 0 -1
9 1984 3 1 8586 0.030052 0.0466235 145
9 1984 3 2 17204 0.134943 0.0934059 254
9 1984 3 3 140636 0.584813 0.184083 392
9 1984 4 0 -1 -1 0 -1
9 1984 4 1 11905 0.030052 0.0525823 140
9 1984 4 2 19026 0.134943 0.128157 255
9 1984 4 3 200518 0.584813 0.30585 404
9 1985 1 1 2210 0.030052 0.0290548 149
9 1985 1 2 7063 0.134943 0.0661736 254
9 1985 1 3 111528 0.584813 0.147811 410
9 1985 2 1 944 0.030052 0.0313706 145
9 1985 2 2 3745 0.134943 0.0673337 258
9 1985 2 3 76676 0.584813 0.14194 412
9 1985 3 0 -1 -1 0 -1
9 1985 3 1 1393 0.030052 0.0466235 145
9 1985 3 2 5856 0.134943 0.0934059 254
9 1985 3 3 92531 0.584813 0.184083 392
9 1985 4 0 -1 -1 0 -1
9 1985 4 1 1931 0.030052 0.0525823 140
9 1985 4 2 6477 0.134943 0.128157 255
9 1985 4 3 131929 0.584813 0.30585 404
9 1986 1 1 8772 0.030052 0.0290548 149
9 1986 1 2 20453 0.134943 0.0661736 254
9 1986 1 3 194673 0.584813 0.147811 410
9 1986 2 1 3748 0.030052 0.0313706 145
9 1986 2 2 10845 0.134943 0.0673337 258
9 1986 2 3 133839 0.584813 0.14194 412
9 1986 3 0 -1 -1 0 -1
9 1986 3 1 5528 0.030052 0.0466235 145
9 1986 3 2 16959 0.134943 0.0934059 254
9 1986 3 3 161513 0.584813 0.184083 392
9 1986 4 0 -1 -1 0 -1
9 1986 4 1 7666 0.030052 0.0525823 140
9 1986 4 2 18755 0.134943 0.128157 255
9 1986 4 3 230285 0.584813 0.30585 404
9 1987 1 1 25104 0.030052 0.0290548 149
9 1987 1 2 70673 0.134943 0.0661736 254
9 1987 1 3 387588 0.584813 0.147811 410
9 1987 2 1 10728 0.030052 0.0313706 145
9 1987 2 2 37473 0.134943 0.0673337 258
9 1987 2 3 266470 0.584813 0.14194 412
9 1987 3 0 -1 -1 0 -1
9 1987 3 1 15822 0.030052 0.0466235 145
9 1987 3 2 58600 0.134943 0.0934059 254
9 1987 3 3 321568 0.584813 0.184083 392
9 1987 4 0 -1 -1 0 -1
9 1987 4 1 21939 0.030052 0.0525823 140
9 1987 4 2 64807 0.134943 0.128157 255
9 1987 4 3 458489 0.584813 0.30585 404
9 1988 1 1 9890 0.030052 0.0290548 149
9 1988 1 2 28210 0.134943 0.0661736 254
9 1988 1 3 123089 0.584813 0.147811 410
9 1988 2 1 4226 0.030052 0.0313706 145
9 1988 2 2 14958 0.134943 0.0673337 258
9 1988 2 3 84625 0.584813 0.14194 412
9 1988 3 0 -1 -1 0 -1
9 1988 3 1 6233 0.030052 0.0466235 145
9 1988 3 2 23391 0.134943 0.0934059 254
9 1988 3 3 102123 0.584813 0.184083 392
9 1988 4 0 -1 -1 0 -1
9 1988 4 1 8643 0.030052 0.0525823 140
9 1988 4 2 25869 0.134943 0.128157 255
9 1988 4 3 145606 0.584813 0.30585 404
9 1989 1 1 34405 0.030052 0.0290548 149
9 1989 1 2 49586 0.134943 0.0661736 254
9 1989 1 3 276925 0.584813 0.147811 410
9 1989 2 1 14702 0.030052 0.0313706 145
9 1989 2 2 26292 0.134943 0.0673337 258
9 1989 2 3 190388 0.584813 0.14194 412
9 1989 3 0 -1 -1 0 -1
9 1989 3 1 21685 0.030052 0.0466235 145
9 1989 3 2 41115 0.134943 0.0934059 254
9 1989 3 3 229755 0.584813 0.184083 392
9 1989 4 0 -1 -1 0 -1
9 1989 4 1 30068 0.030052 0.0525823 140
9 1989 4 2 45470 0.134943 0.128157 255
9 1989 4 3 327583 0.584813 0.30585 404
9 1990 1 1 14673 0.030052 0.0290548 149
9 1990 1 2 46484 0.134943 0.0661736 254
9 1990 1 3 222603 0.584813 0.147811 410
9 1990 2 1 6270 0.030052 0.0313706 145
9 1990 2 2 24647 0.134943 0.0673337 258
9 1990 2 3 153042 0.584813 0.14194 412
9 1990 3 0 -1 -1 0 -1
9 1990 3 1 9248 0.030052 0.0466235 145
9 1990 3 2 38543 0.134943 0.0934059 254
9 1990 3 3 184686 0.584813 0.184083 392
9 1990 4 0 -1 -1 0 -1
9 1990 4 1 12823 0.030052 0.0525823 140
9 1990 4 2 42626 0.134943 0.128157 255
9 1990 4 3 263324 0.584813 0.30585 404
9 1991 1 1 17020 0.030052 0.0290548 149
9 1991 1 2 44419 0.134943 0.0661736 254
9 1991 1 3 223075 0.584813 0.147811 410
9 1991 2 1 7273 0.030052 0.0313706 145
9 1991 2 2 23552 0.134943 0.0673337 258
9 1991 2 3 153366 0.584813 0.14194 412
9 1991 3 0 -1 -1 0 -1
9 1991 3 1 10727 0.030052 0.0466235 145
9 1991 3 2 36831 0.134943 0.0934059 254
9 1991 3 3 185077 0.584813 0.184083 392
9 1991 4 0 -1 -1 0 -1
9 1991 4 1 14875 0.030052 0.0525823 140
9 1991 4 2 40732 0.134943 0.128157 255
9 1991 4 3 263881 0.584813 0.30585 404
9 1992 1 1 16215 0.030052 0.0290548 149
9 1992 1 2 75117 0.134943 0.0661736 254
9 1992 1 3 364635 0.584813 0.147811 410
9 1992 2 1 6929 0.030052 0.0313706 145
9 1992 2 2 39829 0.134943 0.0673337 258
9 1992 2 3 250690 0.584813 0.14194 412
9 1992 3 0 -1 -1 0 -1
9 1992 3 1 10220 0.030052 0.0466235 145
9 1992 3 2 62285 0.134943 0.0934059 254
9 1992 3 3 302525 0.584813 0.184083 392
9 1992 4 0 -1 -1 0 -1
9 1992 4 1 14171 0.030052 0.0525823 140
9 1992 4 2 68882 0.134943 0.128157 255
9 1992 4 3 431337 0.584813 0.30585 404
9 1993 1 1 18831 0.030052 0.0290548 149
9 1993 1 2 64158 0.134943 0.0661736 254
9 1993 1 3 348267 0.584813 0.147811 410
9 1993 2 1 8047 0.030052 0.0313706 145
9 1993 2 2 34018 0.134943 0.0673337 258
