Year Quarter.no SMS.area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean Predator.weight Predator.size Predator.available.food Diri.p Diri.sum.p Diri.like multinom.like Prey.no  Prey.length.class Prey.length.mean Prey.weight  Prey.size Prey.number.obs Prey.number.prob Obj.N.contrib avail.prey.number.sum N.haul N.samples stomcon  stomcon.hat Residual L.N.bar Prey.avail Prey.avail.part Suit Stom.var obj.contrib stom.input stom.used.all stom.used.like stom.used.avail stom.type
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 0 10.0233 -6.97541 0 19 11 212 0.07524 0.07524 0 0 0 0 50 50 0 0 0 2.20811e+06 0 353080 2.12522 0 0 0.0422833 1 0 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 1.08181 10.0233 -6.97541 0 20 9 131 0.01781 0.01781 0 0 0 0 50 50 0.0159745 0.107929 -0.0919542 1.16537e+06 471923 95400.6 4.59644 0.0087342 0 0.00318619 1 1 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 0 10.0233 -6.97541 0 20 10 166 0.03504 0.03504 0 0 0 0 50 50 0 0 0 2.33779e+06 0 376523 4.59644 0 0 0.0127883 1 0 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 0.851745 10.0233 -6.97541 0 22 8 87 0.00594 0.00594 0 0 0 0 50 50 0.273686 0.0849761 0.18871 395553 371562 4194.47 1.78519 0.00705369 0 0.00353512 1 1 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 0 10.0233 -6.97541 0 22 9 126 0.01911 0.01911 0 0 0 0 50 50 0 0 0 5.28494e+06 0 180296 1.78519 0 0 0.189316 1 0 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 0 10.0233 -6.97541 0 22 10 150 0.03201 0.03201 0 0 0 0 50 50 0 0 0 3.27369e+06 0 187072 1.78519 0 0 0.0808345 1 0 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 2.26789 10.0233 -6.97541 0 23 8 86 0.00186 0.00186 0 0 0 0 50 50 0.197901 0.226261 -0.0283599 2.74007e+07 989339 99054.7 1.94357 0.0158815 0 0.0179241 1 1 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 0 10.0233 -6.97541 0 23 9 115 0.00482 0.00482 0 0 0 0 50 50 0 0 0 6.80873e+07 0 637843 1.94357 0 0 0.141661 1 0 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 0 10.0233 -6.97541 0 23 10 159 0.01305 0.01305 0 0 0 0 50 50 0 0 0 9.9529e+06 0 252441 1.94357 0 0 0.0383161 1 0 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 2.26385 10.0233 -6.97541 0 24 8 86 0.00186 0.00186 0 0 0 0 50 50 0.197901 0.225858 -0.0279567 3.04292e+07 987576 86115.3 1.52151 0.0158615 0 0.0179241 1 1 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 0 10.0233 -6.97541 0 24 9 115 0.00482 0.00482 0 0 0 0 50 50 0 0 0 8.25197e+07 0 605175 1.52151 0 0 0.141661 1 0 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 0 10.0233 -6.97541 0 24 10 159 0.01305 0.01305 0 0 0 0 50 50 0 0 0 1.49219e+07 0 296286 1.52151 0 0 0.0383161 1 0 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 1.90401 10.0233 -6.97541 0 26 7 56 0.00152 0.00152 0 0 0 0 50 50 0.185206 0.189958 -0.00475124 2.40632e+07 830600 114819 3.13919 0.0139589 0 0.0119955 1 1 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 0 10.0233 -6.97541 0 26 8 80 0.00467 0.00467 0 0 0 0 50 50 0 0 0 3.27996e+07 0 480842 3.13919 0 0 0.0574403 1 0 1 1
1981 1 1 2 0 15 500 500 5 5 4.37255e+06 0 10.0233 -6.97541 0 26 9 111 0.01284 0.01284 0 0 0 0 50 50 0 0 0 5.82872e+06 0 234939 3.13919 0 0 0.115771 1 0 1 1
1981 1 1 3 0 15 500 500 5 5 105988 69.5867 73.7535 -15.8087 0 0 0 -1 -1 -1 0 0 0 0 50 50 0.940661 0.943504 -0.0028428 -1 100000 100000 1 0.000713066 0 0.940661 1 1 1 1
1981 1 1 3 0 15 500 500 5 5 105988 1.2175 73.7535 -15.8087 0 19 9 115 0.01249 0.01249 0 0 0 0 50 50 0.0138577 0.0165078 -0.00265009 1.71152e+06 1749.62 1749.62 0.0818465 0.000217184 0 0.0138577 1 1 1 1
1981 1 1 3 0 15 500 500 5 5 105988 0.373415 73.7535 -15.8087 0 20 9 116 0.01264 0.01264 0 0 0 0 50 50 0.0141616 0.00506301 0.00909857 1.16537e+06 536.618 536.618 0.0364295 6.73865e-05 0 0.0141616 1 1 1 1
1981 1 1 3 0 15 500 500 5 5 105988 0.362611 73.7535 -15.8087 0 22 10 163 0.04201 0.04201 0 0 0 0 50 50 0.00845566 0.00491653 0.00353913 3.27369e+06 521.092 144.927 0.0010538 6.54465e-05 0 0.0016167 1 1 1 1
1981 1 1 3 0 15 500 500 5 5 105988 0 73.7535 -15.8087 0 22 11 222 0.10799 0.10799 0 0 0 0 50 50 0 0 0 1.75124e+06 0 199.291 0.0010538 0 0 0.00481218 1 0 1 1
1981 1 1 3 0 15 500 500 5 5 105988 0 73.7535 -15.8087 0 22 12 258 0.1725 0.1725 0 0 0 0 50 50 0 0 0 973003 0 176.874 0.0010538 0 0 0.00202678 1 0 1 1
1981 1 1 3 0 15 500 500 5 5 105988 1.46679 73.7535 -15.8087 0 25 8 88 0.00714 0.00714 0 0 0 0 50 50 0.0141511 0.0198878 -0.00573674 6.64906e+06 2107.87 210.337 0.00443056 0.000260754 0 0.0015844 1 1 1 1
1981 1 1 3 0 15 500 500 5 5 105988 0 73.7535 -15.8087 0 25 9 107 0.01305 0.01305 0 0 0 0 50 50 0 0 0 3.28186e+07 0 1897.53 0.00443056 0 0 0.0125667 1 0 1 1
1981 1 1 3 0 15 500 500 5 5 105988 0.746448 73.7535 -15.8087 0 26 7 56 0.00152 0.00152 0 0 0 0 50 50 0.00871279 0.0101209 -0.00140807 2.40632e+07 1072.69 161.443 0.00441391 0.00013402 0 0.00105998 1 1 1 1
1981 1 1 3 0 15 500 500 5 5 105988 0 73.7535 -15.8087 0 26 8 80 0.00467 0.00467 0 0 0 0 50 50 0 0 0 3.27996e+07 0 676.096 0.00441391 0 0 0.00511831 1 0 1 1
1981 1 1 3 0 15 500 500 5 5 105988 0 73.7535 -15.8087 0 26 9 100 0.00914 0.00914 0 0 0 0 50 50 0 0 0 5.82872e+06 0 235.149 0.00441391 0 0 0.0025345 1 0 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 14.6249 19.8233 -18.3967 0 0 0 -1 -1 -1 0 0 0 0 50 50 0.816771 0.737764 0.079007 -1 1e+07 1e+07 1 0.00929095 0 0.816771 1 1 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 0.451288 19.8233 -18.3967 0 18 9 110 0.01423 0.01423 0 0 0 0 50 50 0.0127831 0.0227656 -0.00998243 513925 308575 308575 42.1945 0.00106839 0 0.0127831 1 1 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 0.420556 19.8233 -18.3967 0 19 9 115 0.01249 0.01249 0 0 0 0 50 50 0.0140736 0.0212152 -0.00714168 1.71152e+06 287561 287561 13.452 0.000997209 0 0.0140736 1 1 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 0.343516 19.8233 -18.3967 0 20 9 116 0.01264 0.01264 0 0 0 0 50 50 0.0143822 0.0173289 -0.00294671 1.16537e+06 234884 234884 15.9456 0.000817769 0 0.0143822 1 1 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 0.494191 19.8233 -18.3967 0 22 9 126 0.01917 0.01917 0 0 0 0 50 50 0.0439961 0.0249298 0.0190663 5.28494e+06 337911 82062.1 0.809991 0.00116736 0 0.00754393 1 1 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 0 19.8233 -18.3967 0 22 10 163 0.04235 0.04235 0 0 0 0 50 50 0 0 0 3.27369e+06 0 112298 0.809991 0 0 0.0114293 1 0 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 0 19.8233 -18.3967 0 22 11 217 0.1012 0.1012 0 0 0 0 50 50 0 0 0 1.75124e+06 0 143551 0.809991 0 0 0.0250228 1 0 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 0.554023 19.8233 -18.3967 0 23 8 87 0.0019 0.0019 0 0 0 0 50 50 0.00474709 0.0279481 -0.023201 2.74007e+07 378822 51959.9 0.998051 0.00130465 0 0.00051738 1 1 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 0 19.8233 -18.3967 0 23 9 115 0.00481 0.00481 0 0 0 0 50 50 0 0 0 6.80873e+07 0 326862 0.998051 0 0 0.00422971 1 0 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 0.573099 19.8233 -18.3967 0 24 8 87 0.0019 0.0019 0 0 0 0 50 50 0.00474709 0.0289104 -0.0241633 3.04292e+07 391865 49822.2 0.861743 0.00134823 0 0.00051738 1 1 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 0 19.8233 -18.3967 0 24 9 115 0.00481 0.00481 0 0 0 0 50 50 0 0 0 8.25197e+07 0 342043 0.861743 0 0 0.00422971 1 0 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 2.3617 19.8233 -18.3967 0 26 7 56 0.00152 0.00152 0 0 0 0 50 50 0.0884995 0.119138 -0.0306381 2.40632e+07 1.61485e+06 243040 6.64479 0.00503974 0 0.010846 1 1 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 0 19.8233 -18.3967 0 26 8 80 0.00467 0.00467 0 0 0 0 50 50 0 0 0 3.27996e+07 0 1.01781e+06 6.64479 0 0 0.0519358 1 0 1 1
1981 1 1 4 0 15 500 500 5 5 1.35545e+07 0 19.8233 -18.3967 0 26 9 100 0.00914 0.00914 0 0 0 0 50 50 0 0 0 5.82872e+06 0 353998 6.64479 0 0 0.0257178 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 90.7106 100 -22.4452 0 0 0 -1 -1 -1 0 0 0 0 50 50 0.843628 0.907106 -0.0634777 -1 1e+07 1e+07 1 0.000834303 0 0.843628 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 0.346856 100 -22.4452 0 18 9 110 0.01423 0.01423 0 0 0 0 50 50 0.0118152 0.00346856 0.00834667 513925 38237.7 38237.7 5.22861 3.42231e-05 0 0.0118152 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 0.672865 100 -22.4452 0 19 9 115 0.01249 0.01249 0 0 0 0 50 50 0.013008 0.00672865 0.00627933 1.71152e+06 74177.1 74177.1 3.46997 6.6172e-05 0 0.013008 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 0.525833 100 -22.4452 0 20 9 116 0.01264 0.01264 0 0 0 0 50 50 0.0132933 0.00525833 0.00803493 1.16537e+06 57968.2 57968.2 3.93529 5.17889e-05 0 0.0132933 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 0.390807 100 -22.4452 0 22 10 163 0.04201 0.04201 0 0 0 0 50 50 0.00802266 0.00390807 0.00411459 3.27369e+06 43082.8 11985.7 0.0871514 3.85426e-05 0 0.00151898 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 0 100 -22.4452 0 22 11 221 0.10787 0.10787 0 0 0 0 50 50 0 0 0 1.75124e+06 0 16463.4 0.0871514 0 0 0.00454718 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 0 100 -22.4452 0 22 12 258 0.17257 0.17257 0 0 0 0 50 50 0 0 0 973003 0 14633.7 0.0871514 0 0 0.0019565 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 2.45179 100 -22.4452 0 23 8 86 0.00186 0.00186 0 0 0 0 50 50 0.0443815 0.0245179 0.0198636 2.74007e+07 270287 36332.3 0.712882 0.000236799 0 0.00498833 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 0 100 -22.4452 0 23 9 115 0.00482 0.00482 0 0 0 0 50 50 0 0 0 6.80873e+07 0 233954 0.712882 0 0 0.0393931 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 2.60726 100 -22.4452 0 24 8 86 0.00186 0.00186 0 0 0 0 50 50 0.0443815 0.0260726 0.0183088 3.04292e+07 287426 35805.2 0.632619 0.000251414 0 0.00498833 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 0 100 -22.4452 0 24 9 115 0.00482 0.00482 0 0 0 0 50 50 0 0 0 8.25197e+07 0 251621 0.632619 0 0 0.0393931 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 1.26414 100 -22.4452 0 25 8 88 0.00714 0.00714 0 0 0 0 50 50 0.0132834 0.0126414 0.000641986 6.64906e+06 139359 13906.3 0.292922 0.00012358 0 0.00148725 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 0 100 -22.4452 0 25 9 107 0.01305 0.01305 0 0 0 0 50 50 0 0 0 3.28186e+07 0 125453 0.292922 0 0 0.0117961 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 1.02984 100 -22.4452 0 26 7 56 0.00152 0.00152 0 0 0 0 50 50 0.00818614 0.0102984 -0.00211229 2.40632e+07 113531 17086.8 0.467157 0.000100915 0 0.00099591 1 1 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 0 100 -22.4452 0 26 8 80 0.00467 0.00467 0 0 0 0 50 50 0 0 0 3.27996e+07 0 71556.3 0.467157 0 0 0.00480893 1 0 1 1
1981 1 1 5 0 15 500 500 5 5 1.10241e+07 0 100 -22.4452 0 26 9 100 0.00914 0.00914 0 0 0 0 50 50 0 0 0 5.82872e+06 0 24887.6 0.467157 0 0 0.0023813 1 0 1 1
1981 1 1 6 0 15 500 500 5 5 1.07553e+07 34.6657 37.284 1.14333 0 0 0 -1 -1 -1 0 0 0 0 50 50 0.800027 0.929773 -0.129746 -1 1e+07 1e+07 1 0.00170555 0 0.800027 1 1 1 1
1981 1 1 6 0 15 500 500 5 5 1.07553e+07 2.61835 37.284 1.14333 0 22 10 163 0.04236 0.04236 0 0 0 0 50 50 0.199973 0.070227 0.129746 3.27369e+06 755314 200074 1.44277 0.00170555 0 0.0362543 1 1 1 1
1981 1 1 6 0 15 500 500 5 5 1.07553e+07 0 37.284 1.14333 0 22 11 221 0.10772 0.10772 0 0 0 0 50 50 0 0 0 1.75124e+06 0 272169 1.44277 0 0 0.104134 1 0 1 1
1981 1 1 6 0 15 500 500 5 5 1.07553e+07 0 37.284 1.14333 0 22 12 263 0.18213 0.18213 0 0 0 0 50 50 0 0 0 973003 0 255678 1.44277 0 0 0.0570486 1 0 1 1
1981 1 1 6 0 15 500 500 5 5 1.07553e+07 0 37.284 1.14333 0 22 13 302 0.27808 0.27808 0 0 0 0 50 50 0 0 0 68278.8 0 27393.8 1.44277 0 0 0.00253609 1 0 1 1
1981 1 1 7 0 15 500 500 5 5 870280 2.32285 20.2153 -4.20838 0 0 0 -1 -1 -1 0 0 0 0 50 50 0.10036 0.114905 -0.0145459 -1 100000 100000 1 0.00479381 0 0.10036 1 1 1 1
1981 1 1 7 0 15 500 500 5 5 870280 2.36038 20.2153 -4.20838 0 22 8 87 0.00594 0.00594 0 0 0 0 50 50 0.187578 0.116762 0.070816 395553 101616 4713.45 2.00608 0.00486105 0 0.0659573 1 1 1 1
1981 1 1 7 0 15 500 500 5 5 870280 0 20.2153 -4.20838 0 22 9 100 0.00914 0.00914 0 0 0 0 50 50 0 0 0 5.28494e+06 0 96902.2 2.00608 0 0 0.121621 1 0 1 1
1981 1 1 7 0 15 500 500 5 5 870280 7.56922 20.2153 -4.20838 0 23 8 86 0.00186 0.00186 0 0 0 0 50 50 0.356031 0.37443 -0.0183987 2.74007e+07 325859 33026.1 0.64801 0.0110407 0 0.0331149 1 1 1 1
1981 1 1 7 0 15 500 500 5 5 870280 0 20.2153 -4.20838 0 23 9 115 0.00482 0.00482 0 0 0 0 50 50 0 0 0 6.80873e+07 0 212665 0.64801 0 0 0.26172 1 0 1 1
1981 1 1 7 0 15 500 500 5 5 870280 0 20.2153 -4.20838 0 23 10 157 0.01243 0.01243 0 0 0 0 50 50 0 0 0 9.9529e+06 0 80168.3 0.64801 0 0 0.0611963 1 0 1 1
1981 1 1 7 0 15 500 500 5 5 870280 7.96286 20.2153 -4.20838 0 24 8 86 0.00186 0.00186 0 0 0 0 50 50 0.356031 0.393903 -0.0378714 3.04292e+07 342806 30324.4 0.535782 0.0112534 0 0.0331149 1 1 1 1
1981 1 1 7 0 15 500 500 5 5 870280 0 20.2153 -4.20838 0 24 9 115 0.00482 0.00482 0 0 0 0 50 50 0 0 0 8.25197e+07 0 213105 0.535782 0 0 0.26172 1 0 1 1
1981 1 1 7 0 15 500 500 5 5 870280 0 20.2153 -4.20838 0 24 10 157 0.01243 0.01243 0 0 0 0 50 50 0 0 0 1.49219e+07 0 99376.6 0.535782 0 0 0.0611963 1 0 1 1
1981 1 1 8 0 15 500 500 5 5 421554 4.31683 18.1978 -7.85464 0 0 0 -1 -1 -1 0 0 0 0 50 50 0.180978 0.237217 -0.0562397 -1 100000 100000 1 0.00942533 0 0.180978 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 421554 0.708551 18.1978 -7.85464 0 19 9 131 0.01824 0.01824 0 0 0 0 50 50 0.0157343 0.0389361 -0.0232019 1.71152e+06 16413.7 1925.63 0.0616831 0.00194919 0 0.0032236 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 421554 0 18.1978 -7.85464 0 19 10 166 0.03722 0.03722 0 0 0 0 50 50 0 0 0 2.57184e+06 0 5904.54 0.0616831 0 0 0.0101435 1 0 1 1
1981 1 1 8 0 15 500 500 5 5 421554 0 18.1978 -7.85464 0 19 11 200 0.06302 0.06302 0 0 0 0 50 50 0 0 0 2.20811e+06 0 8583.52 0.0616831 0 0 0.0023672 1 0 1 1
1981 1 1 8 0 15 500 500 5 5 421554 6.14851 18.1978 -7.85464 0 22 8 87 0.00594 0.00594 0 0 0 0 50 50 0.537726 0.337872 0.199854 395553 142431 6606.69 2.81185 0.0116531 0 0.189078 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 421554 0 18.1978 -7.85464 0 22 9 100 0.00914 0.00914 0 0 0 0 50 50 0 0 0 5.28494e+06 0 135825 2.81185 0 0 0.348648 1 0 1 1
1981 1 1 8 0 15 500 500 5 5 421554 0.256316 18.1978 -7.85464 0 23 8 70 0.00095 0.00095 0 0 0 0 50 50 0.0514259 0.014085 0.0373409 2.74007e+07 5937.59 5937.59 0.2281 0.000723345 0 0.0514259 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 421554 0.245647 18.1978 -7.85464 0 24 8 70 0.00095 0.00095 0 0 0 0 50 50 0.0514259 0.0134987 0.0379272 3.04292e+07 5690.45 5690.45 0.196848 0.00069365 0 0.0514259 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 421554 0.508547 18.1978 -7.85464 0 25 8 88 0.00714 0.00714 0 0 0 0 50 50 0.0158187 0.0279455 -0.0121269 6.64906e+06 11780.6 1133.33 0.0238725 0.00141499 0 0.00162679 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 421554 0 18.1978 -7.85464 0 25 9 109 0.01359 0.01359 0 0 0 0 50 50 0 0 0 3.28186e+07 0 10647.2 0.0238725 0 0 0.0141919 1 0 1 1
1981 1 1 8 0 15 500 500 5 5 421554 6.01337 18.1978 -7.85464 0 26 7 56 0.00152 0.00152 0 0 0 0 50 50 0.146891 0.330445 -0.183554 2.40632e+07 139301 37384.9 1.02211 0.0115248 0 0.0723608 1 1 1 1
1981 1 1 8 0 15 500 500 5 5 421554 0 18.1978 -7.85464 0 26 8 70 0.00304 0.00304 0 0 0 0 50 50 0 0 0 3.27996e+07 0 101916 1.02211 0 0 0.0745306 1 0 1 1
1981 1 1 18 0 10 150 168 0.0466826 0.0466826 1.0793e+06 14.856 16.0341 -4.39548 0 0 0 -1 -1 -1 0 0 0 0 47 47 0.950091 0.926527 0.0235635 -1 1e+06 1e+06 1 0.00399636 0 0.950091 1 1 1 1
1981 1 1 18 0 10 150 168 0.0466826 0.0466826 1.0793e+06 0.0719306 16.0341 -4.39548 0 24 8 86 0.00138 0.00138 0 0 0 0 47 47 0.00572039 0.00448609 0.0012343 3.04292e+07 4841.84 4841.84 0.115303 0.000262178 0 0.00572039 1 1 1 1
1981 1 1 18 0 10 150 168 0.0466826 0.0466826 1.0793e+06 1.10614 16.0341 -4.39548 0 26 8 85 0.00418 0.00418 0 0 0 0 47 47 0.0441889 0.0689867 -0.0247978 3.27996e+07 74457.2 74457.2 0.543079 0.00377052 0 0.0441889 1 1 1 1
1981 1 1 18 0 11 200 218 0.0982716 0.0982716 1.15336e+06 20.501 23.6451 -5.68307 0 0 0 -1 -1 -1 0 0 0 0 68 68 0.804818 0.867031 -0.0622128 -1 1e+06 1e+06 1 0.00467794 0 0.804818 1 1 1 1
1981 1 1 18 0 11 200 218 0.0982716 0.0982716 1.15336e+06 0.877562 23.6451 -5.68307 0 24 8 86 0.00138 0.00138 0 0 0 0 68 68 0.0169828 0.0371139 -0.0201311 3.04292e+07 42805.7 4841.84 0.115303 0.00145004 0 0.00782663 1 1 1 1
1981 1 1 18 0 11 200 218 0.0982716 0.0982716 1.15336e+06 0 23.6451 -5.68307 0 24 9 120 0.00399 0.00399 0 0 0 0 68 68 0 0 0 8.25197e+07 0 37963.9 0.115303 0 0 0.00915614 1 0 1 1
1981 1 1 18 0 11 200 218 0.0982716 0.0982716 1.15336e+06 0.284604 23.6451 -5.68307 0 25 8 87 0.0037 0.0037 0 0 0 0 68 68 0.0199159 0.0120365 0.0078794 6.64906e+06 13882.4 13882.4 0.564291 0.000482514 0 0.0199159 1 1 1 1
1981 1 1 18 0 11 200 218 0.0982716 0.0982716 1.15336e+06 1.9819 23.6451 -5.68307 0 26 7 53 0.0017 0.0017 0 0 0 0 68 68 0.158283 0.0838187 0.0744645 2.40632e+07 96673.2 22215.9 0.543079 0.00311596 0 0.0478384 1 1 1 1
1981 1 1 18 0 11 200 218 0.0982716 0.0982716 1.15336e+06 0 23.6451 -5.68307 0 26 8 85 0.00418 0.00418 0 0 0 0 68 68 0 0 0 3.27996e+07 0 74457.2 0.543079 0 0 0.110445 1 0 1 1
1981 1 1 18 0 12 250 270 0.181081 0.181081 1.17833e+06 22.2197 26.1821 -13.0099 0 0 0 -1 -1 -1 0 0 0 0 75 75 0.867277 0.848661 0.0186163 -1 1e+06 1e+06 1 0.00472501 0 0.867277 1 1 1 1
1981 1 1 18 0 12 250 270 0.181081 0.181081 1.17833e+06 0.436778 26.1821 -13.0099 0 22 9 125 0.0126 0.0126 0 0 0 0 75 75 0.00730499 0.0166823 -0.00937734 5.28494e+06 19657.2 19657.2 0.295197 0.000603486 0 0.00730499 1 1 1 1
1981 1 1 18 0 12 250 270 0.181081 0.181081 1.17833e+06 0.196957 26.1821 -13.0099 0 23 8 83 0.00169 0.00169 0 0 0 0 75 75 0.00215063 0.00752259 -0.00537196 2.74007e+07 8864.08 8864.08 0.191419 0.000274666 0 0.00215063 1 1 1 1
